,px,py,area (pixels),flux (noise-normed)
0,1580.4446063193218,1999.2247173655999,172.0,7787.065396043221
1,3991.079105492531,2049.9254460367015,41.0,4795.705378111671
2,1416.162174850343,243.51680834402205,50.0,4222.540321417037
3,2961.0349370937543,3798.9791182264403,36.0,3393.097120444865
4,671.639425416127,1626.788765756034,34.0,3121.284263255526
5,3594.5451284135675,3170.0689934509323,37.0,3092.9889819658047
6,3261.093610649912,713.8496102401873,39.0,2927.7243454867826
7,3252.000216139385,3449.6282476690926,44.0,2897.2200437630495
8,2328.6276183018504,261.2679831767525,33.0,2864.278508032644
9,927.9181371912806,3528.9232514788127,52.0,2860.475431709887
10,1379.860541780748,2866.7340190222435,29.0,2811.979486865375
11,1108.5459317450839,3423.951382106586,37.0,2661.935931980346
12,4046.4313930427584,2019.9940161051425,35.0,2563.7577670190617
13,1589.0212910925504,1415.0896378178952,30.0,2539.9688004301815
14,1531.4736968015545,2047.5202770019885,32.0,2526.1589683479824
15,1109.3978256371647,2410.0822169513544,33.0,2502.8744809816717
16,3221.7649616188824,3235.6470840050188,34.0,2444.294547796674
17,3329.837895551704,3001.6372369135233,34.0,2431.3944463277267
18,1642.448933413264,1695.3825013186272,33.0,2426.0301156715036
19,1633.221135457532,187.82580424719538,34.0,2413.7344938367237
20,2550.321230123917,552.921996828509,59.0,2147.288322538015
21,633.3242320839068,1122.5193824433647,50.0,2087.2075751968714
22,1109.8610988843518,3688.7044798104057,43.0,2061.4873512711124
23,1456.3739941148413,192.16085321497468,36.0,2055.305273443495
24,1538.636456442367,3602.775333941511,27.0,2043.148102018938
25,2638.4535317265436,3458.133802074088,34.0,2012.8274209902715
26,3598.6274356095387,1008.5450815436825,33.0,1999.7877780823098
27,2612.744800318634,1713.7576597443056,29.0,1982.808673347853
28,358.90574897304765,2712.625879397137,42.0,1962.3303554140425
29,2370.4834103775897,2932.8902444631403,28.0,1956.8423789807578
30,3003.3744872549987,1605.4867009593415,33.0,1953.3382737598363
31,2594.676336485352,3507.2717658691927,33.0,1943.4132697276614
32,1915.7231889095274,2526.100957573871,40.0,1929.696908953712
33,1762.6411286936504,2424.1790971248784,33.0,1919.8400793400046
34,2273.8352326233658,166.8412824501071,33.0,1890.6315095873556
35,2006.2431437714758,3992.0579969720493,42.0,1878.32788183983
36,615.3828334390945,2395.604420061818,31.0,1875.412013641181
37,3850.8145134987517,2188.780060473731,33.0,1820.6552155756262
38,2865.4053228698795,2384.1386955772614,31.0,1784.6855228365223
39,1283.4930298163197,2025.9574260595934,30.0,1777.646978708664
