,px,py,px_dist,py_dist,ID,RA(catalog),DEC(catalog),RA(obs),DEC(obs),magV,"error("")",flag_is_double,flag_missing_pm,flag_is_outlier
0,906.4950441627834,3476.359558358587,901.6217831185604,3476.4913327156733,gaia:4005303195341066240,176.05510335418052,25.21835763517664,176.0551162457289,25.218347556320317,5.4400535,0.05549207236202598,False,False,False
1,5829.0336143212035,4010.992632460089,5829.190220436327,4011.218922144241,gaia:4004753370808695168,178.85159869425928,25.522095410778824,178.8515849867386,25.522092468213387,6.59652,0.04577437282489131,False,False,False
2,6236.1775121581195,6262.152970004653,6237.341829820713,6265.216030649666,gaia:4007129484155346048,179.08479619372517,26.67948566415216,179.084795996249,26.6794806244209,6.7094803,0.018154149412560182,False,False,False
3,2086.85246782226,539.4157788522598,2083.870938395472,536.4739579892453,gaia:4004194097346057728,176.75347290623225,23.720778561732573,176.75347349634797,23.720773411496282,6.8307886,0.018642583814119377,False,False,False
4,662.4401287011888,1131.353169658969,657.1267311010306,1128.8820320135937,gaia:4004885655800704896,175.94621822527384,24.010456518003746,175.94622788726372,24.010455851664826,7.101652,0.03186384274437936,True,False,False
5,9054.208722405683,1934.100617512882,9058.874425979,1933.17437814522,gaia:4002887121618245504,180.67465490026962,24.44587682875897,180.6746385392217,24.445882597071257,7.4202256,0.057500267649438275,False,False,False
6,8435.452641941421,1483.867897142641,8439.223457007703,1482.4539413503296,gaia:4001377011117110784,180.32278912914833,24.217980934461362,180.32280545506848,24.217974555146085,7.7536383,0.058313438431842085,False,False,False
7,9066.062383493372,3646.959094335464,9070.794303359891,3647.6886582518964,gaia:4006092919567224960,180.69326720277837,25.326057575762864,180.69326414112274,25.32606219714414,7.8511844,0.019391818485088166,False,False,False
8,7002.928644910208,3264.087652980362,7003.918253422391,3264.2779800879603,gaia:4006028185820957312,179.5183421493731,25.13780994966833,179.51834420307694,25.137799745570444,8.120489,0.03733951851780864,False,False,False
9,7514.75811312713,2274.601815318548,7516.654074638274,2274.1757477308715,gaia:4004452860536251648,179.8058756024645,24.62817909197674,179.8058980848105,24.62816720239428,8.258394,0.0851184606341193,False,False,False
10,9079.81990857765,2693.665207916731,9084.557756330112,2693.4785640471796,gaia:4002968107521561600,180.6943561909122,24.836095886370817,180.69433445461556,24.836070759037842,8.193013,0.11500278428188787,False,False,False
11,1475.2104165726969,3255.269657986766,1471.7268188458256,3255.174475988542,gaia:4005104282520040064,176.38107285401892,25.11078998961915,176.38106688893365,25.110789011520936,8.2509165,0.019760989147109487,False,False,False
12,6097.9879676178,3944.678907943648,6098.253440390108,3944.9470103705266,gaia:4004750999986749568,179.00470529392172,25.488143393478914,179.00467364979045,25.488150598978848,8.500068,0.10605290997469015,False,False,False
13,8451.155803669302,4399.487663289022,8454.881959520717,4400.881245405224,gaia:4006164697061764864,180.3477399523629,25.716284669292534,180.34774938168601,25.71629815839346,8.695113,0.05738894382854184,True,False,False
14,7465.825010705875,869.3076868687422,7468.208610483105,867.3915980577603,gaia:4001388281110523520,179.77432249622245,23.906017300139233,179.7743254857251,23.906004518277047,8.690912,0.04705483627582176,False,False,False
15,5649.177439959702,4473.434411067355,5649.351263797734,4473.826449998129,gaia:4004820063060838912,178.74877365086658,25.759486283853303,178.74876805425586,25.759474426698837,9.022675,0.04638251777368589,False,False,False
16,90.44777675166188,944.0514444027895,84.88451387687019,941.7013486938008,gaia:4004906065485481344,175.6272334983626,23.907385403002184,175.62722693588933,23.907359132478746,8.891636,0.09700871193514875,False,False,False
17,5454.6514872739035,680.7818107697226,5454.982639256454,679.2827758283602,gaia:4004292915953815936,178.6439248033387,23.81094199700661,178.64392236981652,23.81092941123476,9.068102,0.04601223262036756,False,False,False
18,1631.9192763091514,2688.5951059690556,1628.7842214466468,2688.0034797407016,gaia:4005078963688883584,176.47619186795006,24.821157532838466,176.47612792701756,24.82116857447187,9.030977,0.2126710260055594,False,False,False
19,6924.111251407856,2929.282131376743,6925.012049030951,2929.32577052406,gaia:4004524702453886336,179.4729686458248,24.965936836192636,179.47294577299732,24.965963994058153,9.53974,0.12300801301069184,False,False,False
20,4878.471930573841,6365.161976989748,4878.442754561647,6368.101948774742,gaia:4007177003673452928,178.30363879414918,26.730618983013425,178.30362674794324,26.730666325503755,9.244846,0.17477857320677018,False,False,False
