,px,py,area (pixels),flux (noise-normed)
173,2833.945150682519,6049.45996500115,2.0,14.110237476881517
174,8118.771544815965,4837.36819067729,2.0,14.104359580977766
175,2261.0933916864074,4759.329621746317,2.0,14.079587278684775
176,252.14665315267231,345.1771705437072,2.0,14.060281128663323
177,2972.711891177026,87.78373710722535,2.0,14.043906245760892
178,492.0014681294557,5089.425771661321,2.0,14.027900262388425
179,9003.775961317979,5923.684052818923,2.0,14.021962037932655
180,5822.975966772936,6029.817369748679,2.0,13.980189670338945
181,9003.96922854333,141.03282105784453,2.0,13.979161536304234
182,7983.216117885702,465.40784348790015,2.0,13.953886735644572
183,226.93742206301673,6241.48217584183,2.0,13.937343510198353
184,6696.083748044996,4655.165141064288,2.0,13.931124317474053
185,8505.064264254685,1711.4216044467526,2.0,13.91275621241893
186,7936.073602367738,3983.409344724622,2.0,13.861286776463869
187,7075.863985620115,5835.34361109402,2.0,13.820958491858592
188,6484.911478118922,113.33747496057748,2.0,13.757774724165778
189,8055.816339371004,2079.684538183435,2.0,13.726189033075924
190,3034.9612352110717,4905.838914358537,2.0,13.681292732351144
191,8931.209021913595,1153.5883553755737,2.0,13.681171121756943
192,8949.997176387747,6215.4027012009465,2.0,13.64737832965113
193,755.8883514931513,3617.386839645592,2.0,13.636642518593204
194,7395.869440306228,3255.588575465827,2.0,13.6336748594304
195,7650.069462974134,41.4305228564868,2.0,13.625394921031114
196,552.9805777214494,5549.361020904109,2.0,13.621656770579484
197,9522.055809937221,4155.6106360412205,2.0,13.608652040384468
198,4170.896412892838,6057.382697207524,2.0,13.553014519950343
199,5434.912126290581,2947.9032157750376,2.0,13.546212014719702
200,131.0606235898861,6223.443125212838,2.0,13.505353909763212
201,562.9763818706049,6269.515967189711,2.0,13.485478384404313
202,1589.8879332939325,5871.331080091501,2.0,13.468213277370468
203,5582.129196448701,6373.68511206049,2.0,13.360553186904323
204,7973.782951991803,1777.580387697849,2.0,13.224900207388046
205,8657.089678852892,5835.458082936815,2.0,13.222426447009866
206,675.0067279370185,2085.3711225047186,2.0,13.170597954417751
207,7306.89341616257,1385.3631579272399,2.0,13.149137034172638
208,8279.834754787278,5785.268263635522,2.0,13.123910008753967
209,9554.053907825375,2077.7848773288524,2.0,13.004512319230855
210,8235.04807261462,545.602378757355,2.0,12.988234157792514
211,3289.87257972336,6127.329410606707,2.0,12.932726019929019
212,8555.88955495583,4390.59712826152,2.0,12.894398219039845
213,6840.038748671051,5947.458444193802,2.0,12.812555489170169
214,9238.01849088564,573.6981309381172,2.0,12.639684295242192
215,9326.889438215467,2341.2610543565056,2.0,12.619465126352218
216,9559.932390637894,4899.520071042904,2.0,12.604366196818221
217,9416.977260493022,5209.520923703381,2.0,12.501753676772154
218,8379.903818986379,5403.329333309878,2.0,12.483266025928042
219,8278.954159067975,6063.482388570203,2.0,12.336283465519024
220,7923.878500012717,1189.5062348884423,2.0,12.301029030502486
221,4484.087147387376,6035.381105364285,2.0,12.237698397679761
222,8549.193073741546,2145.7576812596453,2.0,12.20629812124359
223,7870.303231649861,6209.781954755097,2.0,12.164610096346845
224,609.1717159190495,4445.341961187108,2.0,12.112129474844927
225,382.04711650124284,5661.586025614111,2.0,12.098719319462079
226,385.94961050945557,927.6220384812111,2.0,12.085657117069596
227,587.076910399685,4523.590012173007,2.0,12.041137049962392
228,2740.0501638911696,5597.6597784927235,2.0,12.014005963070714
229,7405.945647276503,261.7904446935989,2.0,11.940457913013722
230,9233.996097972406,481.53849729601393,2.0,11.901879077382183
231,8909.897528244815,2615.5642928506577,2.0,11.860345174532034
232,9162.235094360762,2137.7048233254363,2.0,11.692878994358242
233,3569.8691281799715,6081.636466378634,2.0,11.653248852429032
234,1013.8202926594203,5391.384376302921,2.0,11.639689880296544
235,8441.08052683634,5681.235530744294,2.0,11.636693633587159
236,289.220461988652,1047.555750090176,2.0,11.614748394676543
237,9008.129925876376,2047.3771151574288,2.0,11.552129444686699
238,9510.944895150362,777.4366237205187,2.0,11.436868356148961
239,380.94057400018386,121.34011203427646,2.0,11.415488274140062
240,4038.1101966969977,5269.656195155231,2.0,11.391156337146036
241,8383.92090513846,141.4658974142765,2.0,11.355023091693992
242,7623.975180368746,5363.410540660929,2.0,11.313051271568769
243,8741.95206382298,4491.560630197558,2.0,11.223375479537173
244,6941.029224839039,3333.4289068320945,2.0,10.974373589273506
245,3809.9058490160182,5827.471691080772,2.0,10.91637376228071
246,515.9189234146385,2279.548191689655,2.0,10.908851355735836
247,5758.123834459498,1565.7148763598946,2.0,10.87462164330681
248,8768.021035710848,5663.514977927955,2.0,10.698784598802606
249,1827.1583285178522,4893.462045593488,2.0,10.405169986230037
250,3826.9624936653963,81.71015704525581,2.0,10.311071831825673
251,8287.939644678965,5.156482884806209,2.0,0.0
