,px,py,px_dist,py_dist,ID,RA(catalog),DEC(catalog),RA(obs),DEC(obs),magV,"error("")",flag_is_double,flag_missing_pm,flag_is_outlier
0,7877.311742227698,1883.6752973402456,7880.076337738405,1882.7226087481527,gaia:2577673177300873216,15.73565910888083,7.890147051585212,15.735568818617619,7.890153627996912,3.9971802,0.3228370419780244,False,False,False
1,9399.045409443714,4612.078247640666,9404.147553607898,4613.4440267559385,gaia:2577273298665142528,14.957646344352574,6.483350991732321,14.957532464992722,6.4832442460957065,5.23396,0.5600030895847782,False,False,False
2,6966.289262680427,6237.98382509707,6968.343561935524,6241.103127640422,gaia:2576354759779353088,16.219706898785127,5.656518247531046,16.21966010337531,5.656477286518275,5.452981,0.22326795844466144,False,False,False
3,5279.055130515601,6260.632719175725,5279.347333126167,6263.250145499562,gaia:2576176638895865984,17.090621282512746,5.648905038747888,17.09063015106011,5.648937950911154,5.4211965,0.1226696803435659,False,False,False
4,2673.287712875819,2515.6735699160126,2672.047307762763,2515.3309872985096,gaia:2577061092921353984,18.433574077024357,7.574935985044116,18.433704240463534,7.574807049598252,5.156254,0.6566666518925667,False,False,False
5,2205.4390869967147,3645.1499363638354,2203.419643435101,3645.4268395209237,gaia:2576836345872707712,18.676225672300603,6.9950452007096535,18.676266022951182,6.994964350219938,5.760222,0.32481555636280807,False,False,False
6,8618.23554733358,788.4278406563676,8622.386349738,786.2117379906881,gaia:2580754558637186944,15.346582416888022,8.450271739205386,15.346565177290486,8.45019368968608,6.9080133,0.28760627909499714,False,False,False
7,6097.443029699635,978.8306097807758,6098.189643493832,977.6438352278415,gaia:2578078244255968128,16.65653904515509,8.359515831526616,16.65650811363746,8.359536739918836,6.859523,0.13342831002691605,False,False,False
8,8079.514126080843,70.38305541269165,8082.973259585297,67.34055340583245,gaia:2581154815229445376,15.623637291827555,8.821056034859781,15.623630145300028,8.820998518950397,7.0194144,0.20861220879281786,False,False,False
9,1794.9431540629112,3720.327469529772,1792.048889545184,3720.7410652951735,gaia:2576787585108311552,18.888905689296365,6.956257246970407,18.888926446102918,6.956262901951667,7.063403,0.0769174511193622,False,False,False
10,8274.652670464733,1783.0037978619262,8278.192862533018,1781.8413403891577,gaia:2577716195692862336,15.528998332504202,7.9405788850906305,15.5289509061992,7.940559132267185,7.2636786,0.18344121531345384,False,False,False
11,7483.689837012139,4077.6646345994222,7485.604874213317,4078.289147710127,gaia:2577250483798503296,15.94635201361741,6.764656830000088,15.946758003891805,6.764790465346329,10.116071,1.5290446567379175,True,True,False
12,2662.1193630534526,2510.0219990856476,2660.8614493841546,2509.673732462886,gaia:2577061264719259264,18.439795367850646,7.577969358871705,18.439493605221447,7.577712909291276,9.4903555,1.418434177434279,True,False,False
13,810.1072647711048,5805.371730147983,804.80214455341,5808.291735293745,gaia:2564560882663919488,19.39815906360997,5.884407440770575,19.398085961206036,5.884518536505354,7.3721995,0.47800156581047326,False,False,False
14,8503.021027964824,3018.216715221032,8506.825749266078,3018.149317173796,gaia:2577612120045309056,15.415348465362019,7.305276091134161,15.415216276841129,7.305350849848583,7.525338,0.5433512807173247,False,False,False
