,px,py,px_dist,py_dist,ID,RA(catalog),DEC(catalog),RA(obs),DEC(obs),magV,"error("")",flag_is_double,flag_missing_pm,flag_is_outlier
0,906.4245610959279,3476.37578424038,901.5893640243662,3476.4990377290296,gaia:4005303195341066240,176.05510337488846,25.21835763279384,176.05510944549266,25.218350361861244,5.4400535,0.03280323662848769,False,False,False
1,5829.037502165118,4011.004571678693,5829.1943264182255,4011.2330457120834,gaia:4004753370808695168,178.85159868912066,25.522095407007384,178.8515908081522,25.522097018435254,6.59652,0.026251961789772935,False,False,False
2,6236.188383620732,6262.193563141535,6237.334195310254,6265.228795082419,gaia:4007129484155346048,179.08479618829696,26.679485648426756,179.0847948866408,26.679480967131518,6.7094803,0.01736501371931342,False,False,False
3,2086.7982979379203,539.3753967193038,2083.84702132778,536.4767145645656,gaia:4004194097346057728,176.75347291809268,23.720778575205028,176.75346899343708,23.720778007127755,6.8307886,0.013095785287760127,False,False,False
4,662.414648015394,1131.341816072248,657.1191869103213,1128.8821321518767,gaia:4004885655800704896,175.94621824514735,24.0104565279037,175.94623508679143,24.010458653904987,7.101652,0.055910018848381704,True,False,False
5,9054.261261647422,1934.083976209083,9058.89029195822,1933.1699470754418,gaia:4002887121618245504,180.67465487658922,24.445876837054737,180.67464510933527,24.445880130346325,7.4202256,0.03413497100527155,False,False,False
6,8435.509628058739,1483.8351510709072,8439.238201795062,1482.4436256513525,gaia:4001377011117110784,180.3227891084149,24.21798094496516,180.32281231304216,24.217969875858657,7.7536383,0.08597695622971761,False,False,False
7,9066.103028772484,3646.962986233457,9070.800651495745,3647.697823281393,gaia:4006092919567224960,180.6932671801756,25.32605757489352,180.6932657288782,25.326064155328712,7.8511844,0.024155697897344293,False,False,False
8,7002.944594854402,3264.078485428998,7003.923533908228,3264.2772649482586,gaia:4006028185820957312,179.51834213741938,25.137809950231652,179.5183485467887,25.13779758420622,8.120489,0.04917468423350576,False,False,False
9,7514.782239404037,2274.5889184220705,7516.6527833136415,2274.1801054530615,gaia:4004452860536251648,179.8058755870939,24.628179097975735,179.8058976666668,24.628169078922696,8.258394,0.08075782863213109,False,False,False
10,1475.1576457178362,3255.2817417059564,1471.7114080198312,3255.1798905511287,gaia:4005104282520040064,176.3810728714678,25.11078998857493,176.38106876347223,25.110791043765165,8.2509165,0.013919447635772365,False,False,False
11,9079.85972860331,2693.6706618193766,9084.560145145178,2693.4935636774376,gaia:4002968107521561600,180.69435616759225,24.836095890613354,180.69433364534106,24.836077190545968,8.193013,0.09973072042659255,False,False,False
12,6097.988955635301,3944.6952421470646,6098.253731575313,3944.966361366789,gaia:4004750999986749568,179.0047052872974,25.488143390140266,179.00467683870573,25.488157880207748,8.500068,0.10614902812035878,False,False,False
13,8451.192077456975,4399.515332694197,8454.88210575957,4400.9044682545245,gaia:4006164697061764864,180.34773993355867,25.716284664202746,180.347748694662,25.716306321408887,8.695113,0.08298289094323427,True,False,False
14,7465.862937683678,869.2680748227913,7468.215529957084,867.3890452475111,gaia:4001388281110523520,179.77432248015205,23.90601731360415,179.77432947835658,23.90600497381794,8.690912,0.05003904990528684,False,False,False
15,5649.165247447304,4473.442913139062,5649.337377098233,4473.834064314005,gaia:4004820063060838912,178.74877364706725,25.759486277559528,178.7487640292609,25.75947494917181,9.022675,0.051338003668612686,False,False,False
16,5454.65307835511,680.751365838607,5454.980311515803,679.2859079371801,gaia:4004292915953815936,178.64392479764405,23.81094201082023,178.64392446785462,23.810933455704525,9.068102,0.030817564203559206,False,False,False
17,90.44810037223215,944.0622646881825,84.8410033447908,941.6907090653422,gaia:4004906065485481344,175.62723352109882,23.907385413699334,175.62721498080487,23.907356382734015,8.891636,0.12102024701152093,False,False,False
18,6924.124627393207,2929.2729633690033,6925.015325768534,2929.3273949180025,gaia:4004524702453886336,179.47296863403932,24.96593683851928,179.47294904986663,24.965963562469803,9.53974,0.11550230044238904,False,False,False
19,4363.764186188927,4414.18476715592,4363.668798201573,4414.413119909897,gaia:4005546668447216896,178.01606131046938,25.725902019041737,178.01606681682344,25.72588917544388,9.359977,0.04956577146249869,False,False,False
20,1631.873845670902,2688.5920618016844,1628.775303399554,2688.0007327087724,gaia:4005078963688883584,176.47619188404286,24.821157534836814,176.47613316571656,24.82116730717091,9.030977,0.19505744792854793,False,False,False
21,4878.464056914507,6365.207849306769,4878.424168737169,6368.118113780744,gaia:4007177003673452928,178.30363879616652,26.730618966368244,178.30362166559323,26.730668474991667,9.244846,0.1865477155735663,False,False,False
22,2376.8782715627517,5771.506736595925,2374.276833850957,5774.067472756977,gaia:4005884802632303232,176.86978544045957,26.412100462163142,176.86978088289737,26.412096298867187,9.261722,0.020989698739036226,False,False,False
23,7891.550622660823,5026.583765455664,7894.405746817876,5028.482923804317,gaia:4006375116099280640,180.0311716412479,26.041020211950336,180.03117914124158,26.04103331205589,9.177882,0.053033927663550716,False,False,False
24,2573.2729707554213,1983.6485812967617,2571.8068234020398,1982.7848507374727,gaia:4005010690888725888,177.01539531887386,24.46725270476166,177.01539352765224,24.467244976485315,9.416819,0.028434155228806598,True,False,False
25,6659.056177298065,2200.9767482252737,6659.793648572839,2200.721171195984,gaia:4004438635604502016,179.32185139730333,24.592253655740517,179.32182646982352,24.592250322757952,9.469274,0.08247638501474185,False,False,False
26,7484.638351745719,2361.9208717324236,7486.435088996629,2361.584556143178,gaia:4004454681602385664,179.7890565051626,24.67314674194042,179.78910478411328,24.67313652023744,9.176466,0.16216678876586646,False,False,False
