,px,py,px_dist,py_dist,ID,RA(catalog),DEC(catalog),RA(obs),DEC(obs),magV,"error("")",flag_is_double,flag_missing_pm,flag_is_outlier
0,7877.311742227698,1883.6752973402456,7880.076337738401,1882.722608748132,gaia:2577673177300873216,15.735659108880846,7.8901470515852115,15.735568818617635,7.890153627996913,3.9971802,0.32283704197380547,False,False,False
1,9399.045409443714,4612.078247640666,9404.147553607912,4613.444026755899,gaia:2577273298665142528,14.957646344352593,6.48335099173232,14.957532464992735,6.483244246095712,5.23396,0.560003089589009,False,False,False
2,6966.289262680427,6237.98382509707,6968.3435619355505,6241.103127640399,gaia:2576354759779353088,16.21970689878515,5.656518247531048,16.219660103375322,5.656477286518277,5.452981,0.22326795849555198,False,False,False
3,5279.055130515601,6260.632719175725,5279.347333126202,6263.250145499553,gaia:2576176638895865984,17.090621282512767,5.648905038747893,17.09063015106012,5.648937950911156,5.4211965,0.1226696803171313,False,False,False
4,2673.287712875819,2515.6735699160126,2672.0473077627635,2515.330987298529,gaia:2577061092921353984,18.43357407702437,7.574935985044126,18.433704240463552,7.574807049598249,5.156254,0.6566666519264835,False,False,False
5,2205.4390869967147,3645.1499363638354,2203.4196434351056,3645.4268395209483,gaia:2576836345872707712,18.676225672300617,6.995045200709665,18.676266022951197,6.9949643502199335,5.760222,0.3248155564197127,False,False,False
6,8618.23554733358,788.4278406563676,8622.386349737979,786.2117379906608,gaia:2580754558637186944,15.346582416888033,8.45027173920538,15.346565177290502,8.450193689686081,6.9080133,0.28760627907410863,False,False,False
7,6097.443029699635,978.8306097807758,6098.189643493824,977.6438352278333,gaia:2578078244255968128,16.656539045155103,8.359515831526618,16.656508113637475,8.359536739918838,6.859523,0.13342831001801456,False,False,False
8,8079.514126080843,70.38305541269165,8082.973259585253,67.34055340580244,gaia:2581154815229445376,15.623637291827562,8.82105603485978,15.623630145300057,8.820998518950402,7.0194144,0.2086122087627292,False,False,False
9,1794.9431540629112,3720.327469529772,1792.0488895451904,3720.741065295202,gaia:2576787585108311552,18.888905689296386,6.956257246970422,18.888926446102936,6.9562629019516615,7.063403,0.0769174510936978,False,False,False
10,8274.652670464733,1783.0037978619262,8278.192862533011,1781.8413403891343,gaia:2577716195692862336,15.528998332504218,7.9405788850906305,15.52895090619921,7.940559132267187,7.2636786,0.18344121533492727,False,False,False
11,7483.689837012139,4077.6646345994222,7485.6048742133235,4078.2891477101057,gaia:2577250483798503296,15.94635201361743,6.764656830000086,15.946758003891818,6.764790465346331,10.116071,1.529044656717585,True,True,False
12,2662.1193630534526,2510.0219990856476,2660.861449384155,2509.673732462906,gaia:2577061264719259264,18.43979536785066,7.577969358871717,18.43949360522146,7.577712909291274,9.4903555,1.4184341774621132,True,False,False
13,810.1072647711048,5805.371730147983,804.8021445534259,5808.291735293777,gaia:2564560882663919488,19.39815906360999,5.884407440770592,19.398085961206057,5.884518536505349,7.3721995,0.47800156574839003,False,False,False
14,8503.021027964824,3018.216715221032,8506.825749266076,3018.1493171737666,gaia:2577612120045309056,15.415348465362039,7.30527609113416,15.415216276841148,7.305350849848587,7.525338,0.5433512807198796,False,False,False
15,6686.809940434721,1030.6971144490835,6688.128037516572,1029.3313673834923,gaia:2578083844893292672,16.350736866874097,8.331526099166355,16.350683606515318,8.331577465969115,7.6003184,0.264928074480194,False,False,False
16,6652.579987267076,5433.117741365837,6653.883259127652,5434.7650809679835,gaia:2576400870548269312,16.379922313354296,6.071131043586727,16.37988933174536,6.071077342471201,7.6104636,0.22652636797534914,False,False,False
17,8716.073499584507,1599.0598043164332,8720.397423778006,1597.654078061252,gaia:2577732001172481024,15.299091596382004,8.033506246091429,15.299096095465023,8.033451915284637,7.8223214,0.19624732215883853,False,False,False
18,156.85570075370288,2795.1425466814712,150.39162283996393,2794.706149496439,gaia:2578318384467341056,19.738663146156977,7.430398684070889,19.7386936119202,7.430251131667648,7.7123485,0.5422077115970387,False,False,False
19,7641.064566669465,505.4178914987542,7643.939500714227,502.9283683433878,gaia:2578133288556750848,15.8531859933226,8.598941860704143,15.85315655448708,8.598932760547287,7.98484,0.10979018818257172,False,False,False
20,1768.6198333355014,194.46237272688495,1764.9536004072866,191.16273505755544,gaia:2578725650446422784,18.904450269394157,8.767602196224221,18.90444039669715,8.767433821216773,7.861326,0.6071669615246676,False,False,False
21,6969.645337115246,3534.4368724972787,6970.678316832251,3534.6338379559343,gaia:2577355796397037824,16.211404939987762,7.045297328126976,16.21135473629694,7.045258818012102,7.8218937,0.2267006256565989,False,False,False
22,7939.4377179639105,2641.8242114096984,7942.12628774399,2641.4961766803644,gaia:2577619644828068224,15.706125925890015,7.5006217730727816,15.706069882002469,7.500597240988653,7.801165,0.21866021130070007,False,False,False
