,px,py,area (pixels),flux (noise-normed)
126,2460.455847618461,3360.507522246891,24.0,998.3862419167458
127,1038.1793414620463,2284.5890306742517,25.0,997.7247319084909
128,926.3481465906465,1276.6595340163033,25.0,995.4747872046263
129,1893.3124665759237,881.8740424270651,23.0,994.5888199989735
130,2693.053060474068,3259.8672162184007,23.0,994.1580217330214
131,890.4316971430328,948.485264907431,24.0,985.2832597095419
132,406.25764277016526,1400.9548505362882,23.0,984.9716811654588
133,374.1084070797563,2367.1706702089245,23.0,983.0417797887237
134,2828.4362388431014,2843.9421974477123,25.0,981.3046700596691
135,2884.79560482365,3798.599719841369,24.0,981.0742980719812
136,3157.9949145972987,847.7952102911693,23.0,980.4072409285556
137,1163.1422600912963,1514.2512422646384,22.0,977.9070778863666
138,3090.206955901543,340.13513147101474,23.0,972.5121516039121
139,1571.4561383716805,2997.6331014406924,24.0,971.6843850790001
140,3846.782843991616,1863.938154963001,23.0,970.4487317100013
141,2365.964915667549,1095.824945644964,22.0,967.9023268856398
142,3260.6490843282227,2025.9802194983592,24.0,967.8194707351902
143,1214.944511989719,1419.0641188850232,22.0,962.7369502330097
144,414.5152801052824,1779.8769617913317,23.0,957.2817291765882
145,2913.1479021412747,1332.8218006649151,22.0,957.0465900209592
146,3452.4696530214364,2236.1130236807458,25.0,954.9436713710364
147,1788.1649955236192,3574.4625674110393,26.0,951.0794075377382
148,3735.089790052724,3162.4231385779285,25.0,942.5045502018701
149,1672.2139062837525,3675.1724732559273,23.0,939.4761535695388
150,1640.6860871415083,3864.0420079794467,24.0,937.1486393239167
151,1331.045911191488,322.86945543142053,22.0,923.7694768967009
152,3204.6796793996323,3426.883713633211,23.0,922.8342466075096
153,1277.557384500987,2784.086256580643,24.0,914.2717143629733
154,3280.574432975954,844.7551124684256,24.0,913.1507653265562
155,2990.3499204456293,932.9611831870005,25.0,909.2877089052377
156,2267.6338449613672,821.3246441434127,28.0,907.610469467334
157,2291.54081886026,3714.215347020113,24.0,903.8299188835363
158,628.7256422424588,2602.0111791368954,23.0,892.4013705485497
159,2935.985128336481,3104.9798619117323,21.0,883.1390292054971
160,1518.4647795504613,842.6417797121682,22.0,877.9001899835612
161,3088.257265503469,1026.9417925273738,24.0,871.6105853254683
162,766.2192953687272,2120.169797888613,22.0,869.7990619959227
163,2917.10392650105,1006.3018701512999,22.0,869.1985983021542
164,698.5985640000063,826.5975620084906,22.0,864.9271567509517
165,718.309884395341,949.4436153335815,22.0,855.8394106071111
166,3627.305317648363,1105.45891919504,25.0,850.1425551857229
167,476.39105257666694,1279.2039909080422,22.0,849.8927493889587
168,362.46437326924314,1344.387241035312,23.0,849.3255563583621
169,3446.3912152759135,1261.1331546461302,24.0,847.9047411247789
