,px,py,area (pixels),flux (noise-normed)
138,8217.279514399124,3924.64003379577,24.0,1363.301495541888
139,2342.51477866591,1111.8950473611833,25.0,1336.7071571535614
140,679.0667230151939,1863.9735005060136,42.0,1328.929017623875
141,6017.567473123266,5869.3381097378815,20.0,1320.3000337139704
142,7865.6198182674125,6205.705950599291,27.0,1298.8876846337491
143,9295.148624821033,3823.29042949304,28.0,1294.1521802883462
144,6613.714435947521,361.5171588585839,27.0,1276.9921792496514
145,9384.768134504411,2351.8575846395033,27.0,1256.8481739221527
146,4169.425417018146,777.1479084322851,21.0,1211.106798471561
147,5405.555717126868,5980.791927258371,22.0,1203.633499803861
148,4101.12233249405,3814.5494152600586,17.0,1193.5530229972928
149,1964.8532297665963,1637.815872640727,24.0,1152.7326125936627
150,4546.37578939429,2943.7357377950148,16.0,1146.2467854509057
151,8508.057623092396,6119.324164190551,26.0,1140.8324541414963
152,4921.857482450379,407.8468594884909,21.0,1116.7745382045327
153,6901.449370200964,986.7072210603528,23.0,1091.40118075223
154,9492.834793522432,3655.6596854988525,27.0,1061.2567964429927
155,9484.2343699006,4559.008422185476,27.0,1055.789672690562
156,1256.18116469682,4889.990878140159,26.0,1052.360754749292
157,7375.77098848207,1974.2529432608671,20.0,1049.829963629123
158,7726.067013461654,3965.0194514528894,21.0,1038.8648103602998
159,2767.0238777560576,4531.359091521865,19.0,1035.8785514438193
160,4029.623761132472,485.7463582313182,21.0,1035.8740040124783
161,9182.77019374719,6329.402104768857,28.0,1032.5171072717253
162,4530.573591992524,4644.15579793084,17.0,1023.5301932548307
163,2529.406271855109,5412.929130762795,23.0,1021.1430884676284
164,8101.418729515004,5181.6387288603855,22.0,1020.8531492483315
165,6128.783380827656,4023.533095919986,17.0,1020.0678123155241
166,4272.635667199288,5658.277278973269,19.0,1017.0274355150717
167,454.5060045782413,2372.3593875198867,28.0,1011.2185937666501
168,3694.877487571992,2649.8081346996646,19.0,1009.6422386084289
169,5219.925178823236,3566.463497680347,16.0,1007.4257630374251
170,2660.0746087638254,979.6765732578781,22.0,1007.1308543959424
171,9565.459775857593,1040.2304557283426,30.0,1005.2079872231981
172,6660.160279521801,5560.184176914052,21.0,1000.6636512406133
173,1474.092003421476,2147.230841485531,24.0,996.1636177704372
174,7988.736045473815,2388.0754478847175,20.0,992.8752268083109
175,4080.6788677506484,5617.853396797218,18.0,984.8755477887476
176,5859.3172136209905,1807.6868721293076,19.0,983.5431462899287
177,8502.80349722233,2947.164111666811,23.0,969.6513792915407
178,3017.7341655252712,5932.488854688056,23.0,968.6942092379896
179,8554.73204806078,4199.896913592436,22.0,964.1154667506233
180,5770.496533790267,282.69251073138537,23.0,960.9345590579852
181,6336.719044056557,5903.1565118530425,19.0,959.6891662540187
182,1696.1120281967992,6028.953777636359,25.0,956.065753699133
183,6866.448714129983,5829.449396074386,20.0,946.8847374056087
184,4262.251869597206,3244.357964020545,16.0,941.4573867017921
185,5017.438674370949,3345.124948622174,16.0,934.7152974604404
186,2135.852557497066,4452.5487472387495,21.0,933.1554684050157
187,5249.938378815344,4265.204474885861,17.0,930.0141674513559
188,440.73521474618053,2517.46972934445,27.0,929.5951176400458
189,6768.940763449712,4200.014733003945,18.0,926.2070264899191
190,333.28429146002986,2221.8993041911085,28.0,920.6388335628307
191,4902.267100937985,5275.387626031506,16.0,909.2368149724721
192,8107.401817995136,2484.4743018368617,21.0,906.7346744923459
193,7166.117116757876,1856.0193901781079,21.0,892.2244601423357
194,146.14454325443575,1962.463246980325,27.0,891.697166333306
195,119.74282666276004,6044.192924535138,30.0,891.66317166493
196,145.923268505499,252.16655019962047,33.0,890.0414563143308
197,4762.249741734406,5943.12670818969,18.0,889.1708789248312
198,9154.428952069858,2522.0955194034855,24.0,888.6577327455386
199,6168.437790967722,2495.119159382112,16.0,887.8434088257445
200,405.97397196931917,2400.5549175116635,26.0,887.8048367572171
201,472.15919198210946,4696.312238880978,25.0,886.7435603546022
202,5974.67061292922,3253.55562548983,16.0,880.0630418750868
203,2639.5503432003566,4310.304881431553,19.0,878.82981247745
204,1754.6535676299727,1550.3955349365046,24.0,866.697857888266
205,766.0085255657888,6086.1555799508515,27.0,866.4817825015032
206,7880.506692255024,5023.100040058629,18.0,861.0393632518718
207,9543.041699300647,3738.3972964900086,27.0,847.5466167742035
208,991.1571292165505,3324.2149718806786,24.0,846.930738655776
209,9325.34285627316,4564.834853741015,23.0,845.7384279102624
210,8753.847091460422,2927.1119548781553,23.0,843.1479353277493
211,8780.550382103896,2096.5434912210367,24.0,842.9396244214076
212,4641.841314248202,737.7321136722594,19.0,842.6796803341985
213,1778.7116358421674,1213.4387112498416,24.0,836.7795887347479
214,7302.366325611311,6371.494072338212,21.0,832.640929478546
215,4931.780934205677,2650.4914164240313,15.0,819.4999791872377
216,6933.824320140468,2025.8912381911662,19.0,817.8523572511596
217,2112.368171735774,4761.367215186262,21.0,817.6404407471982
218,8916.846585704041,4131.7698906232545,22.0,816.3075632830747
219,1378.7850302947904,3523.764695492918,22.0,813.3596976437494
220,6796.718323853209,5383.656356514048,18.0,807.3124895789781
221,9121.202375043329,157.58892413181474,26.0,798.2024629205755
222,2193.0827900287472,1822.5841960572202,19.0,797.4007231005835
223,917.5022764907831,3492.690924100109,25.0,796.6376553172232
224,7057.64836723287,437.9805616784271,24.0,792.5395026084708
225,1476.9993484994404,4060.1867842592637,21.0,792.3550480455968
226,3143.208826806456,1240.7954881332137,20.0,791.859638090762
227,1699.198041247299,6343.502287968502,26.0,789.7441150631544
228,8953.952870827763,509.91567409522355,25.0,787.5026726767619
229,5134.053890003112,4880.778753037544,17.0,783.879026944056
230,6735.6645721983405,797.4003476544234,18.0,783.794388613486
231,4532.839425300001,522.0272417826873,22.0,782.7800451129917
232,8607.934900821767,3812.0121870465737,21.0,782.4812764108449
233,351.91804896243366,989.3066290705499,29.0,776.2468005946164
234,7100.076487474619,484.5005472849846,22.0,775.4486737269607
235,9277.084610808104,2704.151670853058,23.0,774.0065562977733
236,5456.1186846884675,2716.115702093484,17.0,773.7266666964778
237,2068.336351882949,4546.084457535087,18.0,773.126253431767
238,2648.130690139003,2615.0486048707403,18.0,772.9322148508168
239,7827.260792204807,540.05914066477,24.0,770.2900606879077
240,1523.902231263792,6320.975229789842,24.0,765.9448143160996
241,4153.154258405784,5931.753188312228,19.0,761.5620234210642
242,6519.999017638153,5127.618937013048,17.0,761.2042913164845
243,2499.9825875545544,2942.823706040092,20.0,758.0420501585819
244,2320.4784916801345,2516.7096608614156,18.0,754.9958882246551
245,8358.674572791486,262.7176665919788,25.0,754.6289004163337
246,2896.8848922602133,672.3016768692637,21.0,752.3954413400058
247,5160.951330650957,3531.323531582996,15.0,749.9892243707941
248,982.6518000949028,552.9726711916684,26.0,743.5505577248827
249,8066.081418163797,5250.294882016289,21.0,743.2831700911362
250,1352.5237770466642,6090.906151723689,27.0,741.9882800423838
251,3154.005934223598,1659.7635823282305,20.0,740.260498651276
252,5239.705393851198,5228.0239968211845,16.0,739.7372551267581
253,1065.2447880541656,1033.9166380325478,25.0,739.6724707109859
254,4457.240648802008,5927.750610231275,19.0,738.3292738786142
255,4815.856908949117,15.41866917093347,21.0,732.4963424885168
256,6226.896987046802,1484.7735435426086,18.0,731.5323965425994
257,3464.9715842487753,3716.816288900592,16.0,730.5580745017527
258,5819.046603700549,4222.980330708724,19.0,730.2356026630115
259,7203.86777080605,4058.0488918539118,19.0,729.8172624944511
260,5444.568785393132,5475.802239445093,15.0,727.1161371360469
261,5367.332321489803,5538.210697555921,19.0,726.2013824646538
262,5797.5477716338855,3553.938143826695,15.0,725.9926572099347
263,3058.3944011886533,1808.8304939764973,17.0,721.3638924317992
264,5907.571989390879,662.5544596858734,20.0,720.2308696965983
265,4931.354523038497,4695.326364679398,15.0,720.0747019562555
266,599.3460550741233,3644.3372490158763,23.0,719.7266243351168
267,927.8036007622933,3082.07878233849,22.0,719.1947190532453
268,2297.8468058038998,1740.0562461590337,21.0,717.877012050352
269,5696.339773258978,3114.7906336647216,15.0,713.5557158375804
270,4487.294261796036,2536.5966835598297,15.0,711.8452967808337
271,2938.3846835343543,6177.978665806576,21.0,711.8138970784589
272,1843.076701298574,4495.260357307132,20.0,711.5813738486379
273,9210.661947297927,283.46903512867453,27.0,711.4307084844683
274,3123.88533648299,82.79312016295503,23.0,710.5536480439171
275,8957.132539591477,1630.2603187946324,25.0,709.0206488659801
276,4627.356145790572,5045.322637148454,16.0,708.9538990725281
277,8202.234283654017,4245.192217953181,21.0,708.5103916526775
278,5043.3852776960985,3477.9657247503987,16.0,708.2072468437216
279,1818.803343626618,4021.5354654939224,19.0,708.1088768601003
280,1049.3361175627763,2444.264140629342,22.0,705.5797082477613
281,5373.719324103765,3927.3486367826413,14.0,703.9036723310962
282,5667.018920174144,1556.8149923218307,17.0,703.3195195574183
283,9213.587595403993,3004.5064262453734,20.0,700.8291007083184
284,3088.210236598245,4212.6015545097825,16.0,698.300244913714
285,234.77070512381104,5483.22082702578,29.0,696.337083349322
286,5103.4493506799445,2078.8566397421114,15.0,696.2855176290168
287,5860.808683768572,3762.9956736598297,16.0,694.6089069255039
288,4386.574921166752,4105.552831856504,15.0,692.783329864526
289,3345.2261087503284,1872.5777618127786,14.0,690.8188268554102
290,3936.8006228741256,3154.44183705565,14.0,690.7347595584358
291,4653.642568436968,2249.367062746815,16.0,689.6780704797626
292,6328.136224873288,5173.086773204643,17.0,688.5868912183532
293,627.913928785698,2453.940236232178,27.0,688.388985273926
294,6209.906098266037,6048.124095042955,21.0,688.1350205639844
295,7044.561239323845,2823.0465682418753,15.0,686.5789889505105
296,714.5784541513041,943.8023505776977,23.0,684.9443490546416
297,3808.3440548628355,2615.9782365138703,16.0,683.8942382907923
298,5855.405127248265,4844.293155179511,14.0,683.2598204582814
299,5005.404703307724,71.39741687087597,23.0,680.8229551306933
300,8327.635297724475,5004.644810711031,21.0,680.1091093740655
301,571.7822086750846,5514.251527924613,25.0,679.5852206938604
302,5965.706235011732,706.8178287410196,18.0,677.6329043681303
303,1943.803886352539,39.98995157496009,23.0,677.1016773666831
304,4370.852509619401,971.9026334181186,19.0,675.0736656724612
305,970.3198412140853,1742.3276709975928,23.0,674.727694034613
306,3930.1048549787133,5538.352078200722,19.0,674.6506100931846
307,3268.2718689967433,3133.5922219739095,14.0,674.410678633305
308,586.52509822899,3775.165097263667,23.0,672.29175005315
309,2515.946249964515,5606.325073577311,20.0,664.4471413962716
310,6472.9274115743165,3846.508602836293,16.0,663.5406774537195
311,6834.383840089364,4156.3342279498265,15.0,660.8872186144379
312,3692.5694420278446,4565.536809432948,15.0,660.7911891143881
313,8188.186875573275,784.889189633612,22.0,658.5324463016084
314,6790.724002825463,3352.887551521806,14.0,658.358678831197
315,8514.0554869789,3774.7456298638253,20.0,658.2502957567517
316,1484.9557574319147,5432.246253734425,23.0,655.2292422551076
317,4981.848477633261,5151.325110948315,14.0,654.6137861621672
318,4645.680106092198,2116.424727554087,14.0,651.7082183382026
319,5888.396972188625,1444.0146175643883,17.0,651.5628757134465
320,1852.760046089052,3550.5569690060843,20.0,649.4510017191379
321,2642.364290069358,1042.7981909447706,19.0,649.4146352500082
322,8271.360034402018,3459.6874724794866,20.0,648.0696401869095
323,751.7859155767678,1749.661707810403,26.0,646.0627457582569
324,5269.809718604688,347.3768982885198,19.0,646.0064804122648
325,4009.7785264510026,1149.6851739626368,17.0,642.7195357778628
326,6815.894863600689,3872.6608302187205,15.0,642.6383835003252
327,7698.666091431357,1258.5794045669531,19.0,642.570947729611
328,5002.830564620292,2416.7390323142067,17.0,641.9688774040384
329,8911.530707320158,5983.265043503345,22.0,641.2626161460414
330,7316.137196481998,5724.789049370854,20.0,639.6624550860492
331,5510.203572773844,2395.1060974762854,16.0,633.7206789078986
332,8409.18620828944,2100.483407976815,19.0,631.1645808005339
333,5766.668375464567,923.8615695953533,19.0,630.1964437979167
334,3129.706488947756,3358.7397133067957,16.0,629.38169884662
335,8367.881902911575,5949.331732800077,21.0,627.1885214345372
336,6897.3067223248045,3128.595071006188,17.0,626.372679826066
337,7594.1235017470635,1618.8039983641559,21.0,625.3787848071274
338,6745.853872672993,5733.60910131695,19.0,625.2474191168044
339,1380.3012599873825,1990.1076633046766,22.0,624.0542644438793
340,6576.71148280704,239.33743979969003,23.0,622.9642576346696
341,4852.75757819764,3583.9249187508317,14.0,621.5287155855569
342,1039.4035720025786,1121.4666262410367,25.0,618.0315980734945
343,8442.510005267519,4532.9315190084735,19.0,617.6477185297452
344,7018.20163853631,6184.809733058236,19.0,615.4528517885223
345,1441.7798982572492,2329.764289608058,22.0,613.4970306556354
346,3578.927982437167,3196.3270442530156,15.0,613.1559934701914
347,3259.095576627521,5825.383658479378,19.0,610.1521779782341
348,9433.46915426998,4899.706936784129,20.0,609.3311916808963
349,8300.962653625356,604.9354982397646,23.0,608.0168550103136
350,5861.653933678184,5325.637483816842,15.0,606.9046373288089
351,4382.277496183205,1335.5159415103544,16.0,603.5861120621273
352,8095.613055245651,1133.2609166685168,21.0,601.7723925582103
353,6647.276637519409,5077.87971218949,17.0,601.6945553832956
354,4903.639632590382,2686.9985069136783,14.0,600.6999712337104
355,1710.6550790341844,1975.8528035794402,20.0,600.5641555294618
356,7252.109442766005,4367.661771196712,15.0,600.1705854503117
357,8310.098113012573,5837.956146638674,21.0,593.9577190336081
358,3366.044278629611,5526.711815401468,16.0,593.5050918589751
359,8795.734230641872,534.7954587618544,22.0,592.351626243862
360,7404.947894739476,2656.5058246506874,17.0,591.7271994174406
361,4442.035723325067,1949.3776574440037,14.0,591.6948216079131
362,3365.109983402304,6224.899998536026,20.0,590.6822514890836
363,9535.904330887874,2601.201456169365,24.0,590.0116111156575
364,7154.408576090458,4255.1455630671,16.0,589.9903299624616
365,4407.336981259925,286.4920418082762,17.0,588.7961453528527
366,3220.619929465538,5680.167940006691,18.0,587.911484277944
367,6960.781163953233,135.0731328137711,23.0,586.2503764993687
368,4364.634452715211,2652.7879373275823,14.0,585.6039447812218
