,px,py,area (pixels),flux (noise-normed)
47,3490.03142597837,1663.0579166216312,28.0,1621.8674837778278
48,2333.700022352452,626.4474924776036,27.0,1618.9509291338502
49,2333.314907035735,638.4542586440274,28.0,1611.9111194398656
50,793.5627202201047,580.4714185076774,31.0,1601.9646360607403
51,924.2743160689721,1223.6953176219154,28.0,1585.655103753212
52,1419.8064944080504,1369.2742977469863,28.0,1544.9781675327863
53,2039.0699465268042,515.6710941057161,28.0,1518.451986233157
54,1918.4512294442784,999.6522217494188,24.0,1503.8845355674205
55,2834.655522627292,1653.4001267346523,30.0,1486.5999577079874
56,2733.661535215406,236.6383452032966,27.0,1477.8500368798598
57,2861.1868658897583,2777.8196252461435,26.0,1443.0720991032026
58,951.2260482930067,2500.143307089813,27.0,1438.811165180585
59,3543.153622568613,1696.7568890530122,28.0,1426.210503071901
60,1943.9646122453742,3659.2874893825892,24.0,1422.2541296022403
61,1129.2702102030248,2711.1135453635497,26.0,1420.6996624580136
62,1962.958471246166,1281.4604607908673,23.0,1419.2876499884478
63,1762.5002262480605,3692.2546959196425,24.0,1417.8080759719003
64,1305.7932879803336,2904.5188218203316,27.0,1415.9382321081632
65,2463.7441683585907,870.7390254786396,28.0,1411.7461077785579
66,1709.8012971100397,645.0757991349604,25.0,1404.6332988113534
67,3531.3779570016204,2938.171702891949,29.0,1398.618025143495
68,759.4677763557117,3250.875770324714,27.0,1344.733066943944
69,850.6421668912341,2771.6376679798886,27.0,1333.036863962755
70,2979.6226806392197,374.8875256694045,25.0,1331.7704828336553
71,2567.9661490576214,3458.9611009927225,25.0,1328.5580707961428
72,2591.0097105331224,1967.0328969809188,21.0,1327.3098652497952
73,2540.018025270593,997.6577984849894,27.0,1309.726049335124
74,286.0804723565069,2935.3385303996056,26.0,1305.74657199312
75,1719.2722650411692,3823.5667493284323,28.0,1297.5809577546866
76,3436.8439692328984,3341.5545277789624,27.0,1296.4756735251726
77,3228.1473777961023,494.1985010461044,25.0,1285.733678735799
78,3548.6266412900522,1314.1160866813193,28.0,1282.3629141807016
79,189.8146336146662,1805.4827081914882,26.0,1280.960454552097
80,1661.202216343027,1319.9837984577396,22.0,1278.653079578786
81,756.0335279019839,1824.1139207072272,25.0,1273.7118043513628
82,2656.412267601647,2239.8182248403496,24.0,1266.3204225079905
83,2315.9085834250063,3139.310240792303,26.0,1245.4228456096146
84,3837.8952242433757,2279.4447025724467,26.0,1218.250008600121
85,2564.752336219726,1206.7034312302962,26.0,1210.9175783238934
86,2270.1566882950883,3934.9521209717846,25.0,1193.7400495302238
87,2351.343732660657,2419.610801091482,35.0,1193.3759325990336
88,872.4395094169179,2245.4290887922207,25.0,1187.8056310438137
89,1803.2482422768958,447.357891038227,29.0,1179.4686648935335
90,2358.1622670316888,3157.8424867646645,32.0,1176.6586161806565
91,1954.5686810121133,998.3686167775309,25.0,1176.522423115006
92,923.0393244107296,3403.352807351746,25.0,1165.9764121369342
93,3621.707829807214,3038.9382919602335,25.0,1163.8308822805334
94,1144.6438916923191,591.7307816488118,28.0,1158.8770311011838
95,994.1098404337091,1340.7243557987597,24.0,1155.8888536996642
96,2000.8984176552444,3031.322286059072,36.0,1146.662616115991
97,463.26710278425105,1431.7878136373045,26.0,1146.4796102975185
98,2959.9882170347964,1347.891670749086,23.0,1138.4286604906838
99,2422.8716142611556,555.4662369290985,30.0,1120.7957693662938
100,800.938747233459,2301.054697568596,24.0,1114.1364235086871
101,2390.3625851517572,181.45589250402196,25.0,1110.3000877927134
102,2897.3083663935145,2719.428491699078,26.0,1108.3223503673091
103,1143.470032397684,1550.7136888975087,26.0,1101.9196303443878
104,3520.852743545036,1185.2218713528414,25.0,1099.3476087523586
105,3616.104060343223,2883.5345024203903,25.0,1093.1802225374927
106,1607.1697425278844,1360.2397681696623,25.0,1080.8087040853404
107,2585.2166234386937,1733.9853890464929,24.0,1074.598319389334
108,1241.9619968840025,2484.841161732237,23.0,1062.078113015762
109,852.2857128971476,1623.354742410034,26.0,1059.0918665765132
110,3606.296560723025,2059.558811602356,24.0,1055.3002210844666
111,3162.221237612978,745.2296474572004,22.0,1035.921411865426
112,2517.159885726995,3492.4146476485184,28.0,1031.087335003515
113,3733.3572933074906,1832.245824968609,25.0,1027.4138698702518
114,3201.5089302870706,3330.3285430997003,26.0,1027.2807857500163
115,1351.7181204204421,3680.3597222785943,25.0,1021.6383902091027
116,3549.515974632547,1739.0523703290608,26.0,1010.4132133311934
117,1284.898183678808,1945.1684899344177,22.0,1002.5200993247456
118,3494.534076357602,1458.6968235955758,26.0,996.5445019897629
119,527.7147365108872,2965.3023677320402,24.0,983.1158257071173
120,3947.275693930135,1837.8850210333264,23.0,974.6751246065214
121,1355.9612107358607,1327.634891627849,24.0,970.1691588349493
122,1840.4868682793572,2753.0906791716216,24.0,960.617075505
123,883.594465575906,1383.7919557518062,24.0,956.3477821272879
124,1133.8806742553766,3653.850473073732,22.0,954.8858822004155
125,786.6460050971848,1945.6734789895693,25.0,949.5010688734467
126,2409.063158424825,1818.3873269217322,24.0,948.6736949356211
127,3038.964910074923,2022.8494265083907,22.0,947.1541509817627
128,701.498082171297,1694.2014564923684,24.0,946.235970343487
129,3756.5464102065484,2783.1938276075384,24.0,944.4868381259713
130,3518.0862762109036,1739.0847961640575,22.0,939.87702897306
131,3077.7815075974363,1303.7170236826234,23.0,935.8140167914829
132,920.5060561472621,2775.1564023443307,25.0,933.3567075100789
133,2977.7789799091847,2725.019482461808,23.0,932.9275047817057
134,2376.908737568304,3883.9355572847717,23.0,921.0871305959076
135,2804.0751505383532,1313.3219506611952,22.0,917.2166956904568
136,1112.8955940315964,2670.1494910494825,22.0,909.7763147213843
137,1262.0411407612937,2730.2142883206675,22.0,907.0280923190713
138,2227.9562759026435,3966.423069072644,21.0,893.4703441918998
139,2984.066093593707,3709.9882275520085,29.0,889.5438006128268
140,3151.062814789517,2063.2808819234483,29.0,888.5187229802444
141,3172.4194822209633,499.1934212919768,24.0,888.2275161739404
142,2515.8742479050497,3735.1116922795186,22.0,880.4939757280953
143,1045.9555945431748,2487.130462666582,22.0,876.6701155172555
144,2807.6684379566045,1885.5449217632347,22.0,875.6319189317626
145,1298.1318336667014,1879.8652869973478,21.0,867.8363815982243
146,3899.5520154039955,2141.1292153686845,20.0,861.3502296709654
147,1905.5610585288218,107.60788835212358,22.0,854.5811730299527
148,1610.0822345365527,2657.4851032480233,22.0,843.5214627719425
149,3596.474268903137,2672.0966940164967,23.0,842.5137426312643
150,2512.81202098166,1289.8749616347145,22.0,838.4526971359504
151,2875.4005081247574,3561.4242044287207,22.0,838.0380545038056
152,3651.0488958351516,2511.069384179714,21.0,837.9919773231522
153,1094.897646233989,781.9968328789809,21.0,835.073708883935
154,3187.153379681257,2309.74747857723,22.0,832.2256918793316
155,2081.3889393833942,2861.6110833318,22.0,830.6162415164196
156,2710.180144011918,3912.6118508998093,21.0,830.1481113806652
157,2460.4548505916046,3360.507804790551,24.0,825.8560787935887
158,1893.3135658609713,881.8741628443702,23.0,825.122374901536
159,3698.947318010244,3093.5904782448597,23.0,825.1058802324945
160,2158.83891327601,2725.502284173846,21.0,824.659612767186
161,2771.3386348753384,887.867100303209,24.0,824.4809891828171
162,2693.053116312051,3259.867527589952,22.0,818.2500984606929
163,686.4208237726913,3182.91915502815,23.0,816.8001314015557
164,374.1084434207281,2367.170210466183,22.0,814.0322156409048
165,2661.045582887682,3469.0372680089185,21.0,813.1508889153234
166,926.3483690520901,1276.6615214253518,23.0,812.736511153154
167,890.4317728709112,948.4851957217656,24.0,810.89556862972
168,2703.0235395624186,1820.6305422988892,23.0,810.6097296406725
169,1163.142459967935,1514.250940717036,22.0,810.3269513452376
170,2828.438386606789,2843.943178757626,24.0,809.0971901175338
171,2884.7962895376936,3798.5996284247303,21.0,808.7474840234696
172,1038.178749413801,2284.5877082831094,22.0,807.6230189908046
173,406.2581103801141,1400.9551412722012,22.0,802.790077706125
174,2638.1197382392816,2057.67055033699,21.0,802.0653468005266
175,3260.6490465706547,2025.9801113802562,23.0,800.0810257383623
176,2059.974333486576,1575.6034844749367,24.0,799.1626616714843
177,1571.4555592287297,2997.632674618098,22.0,799.0069911101082
178,3157.9956174510785,847.7954248845467,22.0,796.5202565598515
179,3735.0900226051895,3162.4238427657656,23.0,795.6639889006175
180,628.7261143690604,2602.0110811346153,22.0,792.4974001653626
181,3090.206498368675,340.13467662321096,22.0,791.1665311920119
182,1788.1646502131753,3574.462111896577,22.0,790.8802680635506
183,3846.782968958333,1863.9392355836574,22.0,790.5888581416795
184,414.51474426497987,1779.877056062081,22.0,788.2031277395595
185,1640.6853028238068,3864.0429042344717,24.0,785.5586996648296
186,1672.21358104002,3675.172336609344,22.0,785.4087958696172
187,1774.6101859697903,1564.5579834177415,22.0,784.8422433010346
188,2913.1476396281673,1332.8213948751463,22.0,784.8395445172663
189,476.3907095427926,1279.203929777886,21.0,780.0711646189405
190,3452.460751074552,2236.107456257108,23.0,779.1846247295723
191,1350.6539348290787,1615.4689199776328,22.0,773.9900079371728
192,2990.3496569393815,932.9612601134095,23.0,773.4697518139743
193,2801.5790955066204,1523.470706490318,22.0,770.9022721015451
194,883.5742115195226,2025.8552883387695,22.0,770.7040663435012
195,1214.944742994122,1419.0615166008693,21.0,768.9000704869015
196,2365.96459755913,1095.8232031286777,21.0,767.9959017748762
197,1091.9229495935397,2717.3347363407693,22.0,761.9552622867279
198,1006.3159703161143,699.786506415386,22.0,761.4848670409133
199,1331.0464427691386,322.8691923552182,22.0,760.6350841197057
200,981.5969137176427,3049.2180715339778,22.0,760.3633017700599
201,365.93075254395603,2864.4970581957527,23.0,757.8444114105446
202,1277.5571005003012,2784.086718278859,23.0,756.7628601117285
203,1079.3629321432277,3233.4401835582494,20.0,756.2608523418402
204,698.5998473748692,826.5951242066682,21.0,755.9355710656938
205,3204.679515022104,3426.8840547502746,21.0,755.8952989956097
206,3280.5747171245557,844.7551400935874,21.0,755.2611786039607
207,2272.48378210822,2975.4801894217453,23.0,750.1128392952744
208,766.2188255787861,2120.1674704226893,22.0,747.3569854155693
209,1358.2598483987974,1695.9467566095475,22.0,744.388917157825
210,2291.54066053978,3714.217043153682,23.0,743.250464885973
211,1330.4150294537178,2380.8378834517725,20.0,743.104675513555
212,2917.1037354615773,1006.3026069376044,22.0,740.4653830525795
213,882.2409508193954,1143.1773156333566,19.0,739.783103588816
214,1533.8173658367973,2840.0006405436834,21.0,738.7823360204061
215,2935.9847448016867,3104.98030943493,21.0,738.6299571576861
216,2076.0104170135746,1104.499149881914,22.0,737.063225875276
217,269.1394776039785,2262.4082063963065,22.0,734.3195582856855
218,3809.6939121242062,1740.0441545663443,21.0,733.6543205260385
219,751.2177890384883,2254.080027811008,22.0,733.2653605896064
220,499.16424436293164,3080.8059885250523,28.0,732.377248042327
221,1518.4639830908795,842.6433747330462,22.0,732.2074160448186
222,1157.9098476921931,3391.691707037086,28.0,731.5548270268647
223,2085.992683514987,3526.000417819323,26.0,730.8555468489437
224,3223.1699088212026,2892.0385471918617,21.0,728.9628948686484
225,3627.305171064987,1105.4582673337502,23.0,728.4570303475481
226,1635.1068528925641,2245.0757980126627,21.0,725.985639946955
227,718.3101945450861,949.4420105442246,21.0,725.5923468704464
228,3088.25709214883,1026.9404059181484,21.0,724.5816092930796
229,3900.7690100910218,2469.5218948150095,22.0,723.8421787326467
230,1321.0545171950976,664.4624341929948,20.0,722.5144185486944
231,2827.7930174293188,839.7093473835394,22.0,722.3245866024287
232,2147.885825220752,52.87266106951638,21.0,721.1027807831281
233,2798.983953730258,725.7082453455154,21.0,720.6321857122099
234,128.62819325311256,2116.9654233222764,20.0,720.488115451686
235,1984.8313911897424,442.39399244185245,20.0,719.0345304873223
236,1201.8391138117204,709.3891976164705,20.0,718.6377916287051
237,3446.390521761549,1261.1317690522262,23.0,717.5466397790562
238,159.30372620165974,1591.9206389198596,21.0,717.2797109010767
239,3105.663305181311,502.5225363879944,21.0,716.9334856600915
240,2474.911188107802,3228.511897394127,22.0,716.1056889699012
241,1673.1005977999523,2730.749100364029,21.0,714.724666294227
242,2648.7290336383035,1929.6182938767415,20.0,714.5451204611447
243,2896.1295707768886,1431.2411623153098,22.0,711.5510013005597
244,459.2829373846495,2659.8891506664636,20.0,710.3658299474597
245,362.4628498320739,1344.3844734468778,20.0,709.9106629126272
246,443.4502553464763,2542.297205549307,19.0,709.7365687445791
247,1775.513476887871,107.49990856917466,20.0,709.1088231317141
248,2221.400561086897,1341.409812180877,20.0,708.2814072345318
249,2223.809232425203,735.2142521556841,28.0,708.1723837543854
250,595.692777980414,1097.7794250867792,20.0,706.9241986113946
251,2702.2576606734283,3403.0001704824326,21.0,706.4402609243203
252,664.3244680754823,2534.9536656724936,20.0,705.9645805290409
253,3868.122526729733,2679.113965763079,21.0,705.817304102358
254,2319.1757621627294,3580.856825265746,21.0,703.8099152380087
255,474.12540191512517,1787.8251063952061,21.0,703.536131487917
256,2506.1210723151157,938.4135955156424,20.0,702.9565028414247
257,830.8415474511087,1507.5824409710103,21.0,702.4566342442657
258,1976.407356539223,3601.575414531518,21.0,701.8376230988873
259,3693.0689406760625,1896.8591525315044,28.0,701.3541434328206
260,1774.7033936517619,3109.034584038829,22.0,701.1989176825153
261,3098.4232055137986,1116.7827616622458,20.0,700.8067054890421
262,2267.394185373605,821.0520493731584,22.0,698.8198548166517
263,2563.994214422522,2946.8918126529898,21.0,698.3786665214692
264,2471.5677612733043,1632.6124122960957,20.0,696.9612597300959
265,1331.281145621127,584.6782534409991,21.0,695.8614344790498
266,1389.4544630052292,786.1014545405694,22.0,693.6486409458364
267,1216.212597472766,2394.2785038958405,20.0,691.6987264899902
268,2020.2822411406403,607.6859652894576,21.0,691.1486100550076
269,1585.8113363079017,1128.853464074817,21.0,688.1729206725848
270,3361.4259815223477,1673.3182274786325,20.0,685.623001550966
271,745.4345214759704,1954.7068728968827,19.0,685.3932225995933
272,499.5385658728277,1889.135307207315,20.0,684.8727216507083
273,3014.4383863077833,2165.9394338036864,22.0,681.9222737265463
274,3141.490581977547,1418.150785484295,21.0,680.6490880193485
275,3149.83011130325,2866.8303939824136,24.0,679.8154205128877
276,2619.6434924544533,1788.1479617570878,21.0,679.386317320027
277,1278.020803401634,841.9611253390246,21.0,678.8596016667657
278,1050.008401586449,1641.0104873627247,21.0,678.5092735104955
279,2186.816025856015,228.94340751928928,21.0,677.7133226255904
280,984.7550818772768,1709.512301967034,20.0,677.0738899904768
281,3148.047405598824,1067.3030322545467,22.0,676.9220199452341
282,1694.9414815864911,3012.19123399751,21.0,676.6288786207824
283,2576.898254538784,247.79962848132115,21.0,676.3240862079363
284,681.7821614155823,944.3591861330102,21.0,673.9439432121546
285,2031.2301512315887,3699.0154065221864,21.0,673.865760858967
286,3692.4732074152876,2146.9104863288103,18.0,671.9086969201272
287,419.87605870143864,2068.087012358433,21.0,671.091318798013
288,3112.9620653926136,3248.0045787127906,21.0,671.0276581020803
289,2646.0190056134347,2496.004145421572,21.0,669.3159048211389
290,1802.971743524937,1130.7755724675922,21.0,667.2592478868365
291,771.4480226377918,657.4018600111873,19.0,666.1428549954346
292,717.9752208601444,920.6777295859451,21.0,665.7719858835515
293,938.535768147048,1869.013808675303,20.0,665.6180425324493
294,806.1640475009241,2184.3439991430146,20.0,665.154958890119
295,1152.5030705383074,876.4070055984663,20.0,664.8405339371071
296,700.5907049396454,3108.026347842622,20.0,664.1407040348723
297,2780.1827856962927,1816.0741327949188,21.0,664.1313271075732
298,3538.1480758333905,1387.011464254424,21.0,662.2072994597296
299,2016.9714087657933,2511.7526611406015,45.0,661.4262495716032
300,282.6208418427921,1516.9419148478237,20.0,661.4239712122414
301,1903.1896178472198,3832.794675476372,20.0,661.143935556568
302,1843.2666436438324,2903.9982258445957,21.0,660.7611192662798
303,1616.9619476755547,3353.9577685216746,21.0,659.5940275278172
304,3824.3750622069992,1993.9887458549813,19.0,658.9578200817859
305,697.3843346809534,1821.58321336828,20.0,657.1271690524834
306,3784.276798477077,2371.79290234369,20.0,656.7506682203137
307,3373.5641984749313,2812.802815935189,19.0,655.7477773262998
308,960.8852389981207,892.3109896387809,20.0,655.1816228874824
309,2907.312119684013,745.5888685857681,19.0,654.3118630040651
310,2564.248385515909,1525.081744074717,21.0,654.2459019934066
311,2144.2344079094337,2676.066859985496,21.0,653.7643043452379
312,2785.6336702893723,1046.6002582001915,20.0,652.6168926068283
313,3411.886819403871,3237.080883954366,21.0,649.6336141478633
314,687.6336474482879,2985.9125890703085,20.0,649.0731866630994
315,1294.3791347960469,1857.5302006261365,18.0,648.79819231025
316,2573.1425741596286,3613.5619409856613,19.0,648.667101049617
317,3400.8986209547556,1238.465683468818,20.0,647.6195410885501
318,2123.8078547151094,1622.5662080282373,19.0,646.8734116138305
319,816.2305609159997,958.5824786541802,19.0,646.1219034870788
320,1501.130037902709,3760.2784408222124,22.0,644.5563502723704
321,3164.4970311261345,1337.7417426322652,20.0,644.2343635612041
322,373.66815145511134,1720.970066942695,19.0,644.034328768667
323,730.9562288367536,1615.8624497969593,21.0,643.1835148783921
324,1634.9292708998041,3797.2294964307766,20.0,642.8604476818206
325,2390.6277310881483,2526.6738564300126,20.0,642.0179099351451
326,1038.7521748954614,2757.754583898317,20.0,641.6345340227226
327,1929.6238948236955,3451.2562654356498,20.0,640.7945402769401
328,283.21243626315777,2599.080023818387,20.0,640.2811816037521
329,1088.3919334403327,2257.111604568014,19.0,639.495284445618
330,3619.83809396296,2236.5139243375197,20.0,638.7431798223834
331,2885.1247109523715,1995.3924019311899,18.0,638.7238089167716
332,779.3310208432274,2595.9483378315435,19.0,638.6510125649982
333,1945.3734414659139,701.6446379184576,20.0,638.5827280568956
334,3560.2931401746337,2780.451235911377,20.0,637.6939195072197
335,3132.0897327097528,3455.2545887803776,19.0,637.5291710046996
336,2025.3669637715905,1132.8168448445447,20.0,637.3538820981039
337,3667.5133469553607,1488.1060092914595,19.0,637.2864327934108
338,3479.1707182703803,2958.6877248811247,22.0,633.2984129548122
339,2240.3596583422063,566.3282672914286,19.0,631.7126962049159
340,760.1733503939689,548.8283412733417,22.0,631.678778489585
341,3640.102093690682,2231.8496830077215,21.0,631.285452313879
342,1186.6445028164733,1830.3197849415724,20.0,629.807635402664
343,2358.0334240975617,1355.0622167360352,21.0,628.5498304464675
344,3393.3138227069644,2312.7528694935027,20.0,628.3912264583201
345,2950.357196073411,3676.6301794416972,23.0,627.6002915212201
346,1833.7169408070774,3079.8057341177037,19.0,627.0997800161476
347,2652.269865784793,1712.9738872554378,21.0,626.6874568678285
348,3885.447478648339,1970.8626353001946,18.0,626.6133684396673
349,2085.1546020774663,198.89750105710115,21.0,626.530040884197
350,1926.039900753379,3236.6724166273852,19.0,625.8473237746769
351,3031.551635647998,2409.8149976719756,19.0,625.0683712501029
352,1240.7711307409106,3807.7831008633093,22.0,624.3957747949472
353,1190.7859939139194,1364.6527482132121,20.0,623.1479462733512
354,1425.14996910873,3717.8522183875048,21.0,622.9347894898164
355,1748.3243388118046,1287.130699381084,19.0,621.4000164274958
356,2687.168798153037,3319.544817879176,19.0,618.9799756672074
357,1648.0394812613938,1454.0984024210775,21.0,618.85487116501
358,1404.0910348222803,1993.1564515460027,21.0,618.6191838152062
359,2637.797869737834,2788.7173164362107,20.0,617.1080786280768
360,1537.8280130604173,3665.017393852657,21.0,614.911975580941
361,1712.0942789685882,1129.678003685251,18.0,613.7345491129138
362,2945.0946124303614,310.9252854898793,21.0,613.6114867079225
363,2478.1443270449904,3311.4041384185666,19.0,612.7633386426073
364,3314.8437977908306,2962.4009018818724,20.0,612.4606784133069
365,3842.574364108635,1890.081968063846,17.0,611.0961812525583
366,926.528432805945,2282.42471253746,18.0,610.9417156791726
367,1596.7934864452097,458.4727101364239,18.0,610.9369118828683
368,2868.605126227812,2242.2714495718583,19.0,610.9196735649183
369,2948.854206184958,1621.5702739814883,19.0,609.9018753110937
370,3374.4952791878127,1536.1195982006839,20.0,609.6558060302938
371,1748.9272254584016,3482.698650113241,19.0,608.2912774631267
372,1491.4535054894034,3568.6378806544512,20.0,606.7483371583992
373,1234.3180130617275,1555.4234115588765,18.0,604.7197030444677
374,2827.057251412789,386.2463221405267,20.0,604.6258345634167
375,3013.566219928276,2111.0717958085243,18.0,604.0562997091764
376,1147.2583217099393,2506.581344524592,18.0,603.4622263645392
377,440.36239205676435,1974.7770393027276,19.0,603.3749463610643
378,3127.3148524371636,3314.149399946759,19.0,603.0970841420811
379,3916.4875503577737,1339.7747024835974,18.0,601.7284425000862
380,2189.0908650248516,1451.8619556585259,21.0,600.8767459021602
381,792.1786426450889,2482.3668172318094,19.0,600.0956842633719
382,1057.7509511792714,1232.2308914757168,19.0,598.4032560436476
383,1016.037186465401,1427.1667144363416,21.0,598.1923732846487
384,3603.736835234762,2265.137753830064,19.0,596.3125291273496
385,2164.2304532321723,271.98539327982866,21.0,595.1890516069939
386,1950.1696836383974,868.3334542965626,18.0,594.314186544376
387,3972.2206178609617,1808.3069605997896,18.0,594.2369261386211
388,2407.7419716183445,753.8165766785638,19.0,593.6890134111944
389,331.5571270267263,1686.4764929203334,19.0,593.6864885987005
390,3380.672187101287,2485.507758309312,19.0,591.4589906366263
391,3865.059345366592,1702.8733571513615,21.0,591.4074426332288
392,1176.450443842642,879.2024345632956,19.0,591.352684569972
393,2765.979528073814,3652.6538924657134,19.0,590.3587492909858
394,2048.9539454664596,4006.500234081771,19.0,589.9024924323644
395,3674.907361460256,3021.577605207358,18.0,587.8043933680035
396,1657.626076734133,281.0935028235656,18.0,587.785834795397
397,2771.5791800467046,807.1871436242157,18.0,587.5531980441324
398,2487.5689189776513,2980.80979590798,18.0,587.3188179616652
399,2479.0200137102784,2508.2645860841426,19.0,586.8994275323865
400,2625.1565119410307,3929.2369481261812,19.0,586.4753718069798
401,1106.7167968068377,1677.318996656464,20.0,584.4818083046531
402,3225.2699921034696,3573.8783779885625,26.0,584.3188790606943
403,249.64782980031737,2628.415741902525,19.0,582.302335162246
404,2204.52151187024,370.84159269127366,19.0,581.7790044416482
405,1287.0601045224482,2462.5922652529443,18.0,581.7711342348479
406,1585.1578886219438,3349.8464218768936,20.0,581.6271856874123
407,3454.5334544091393,950.0113912580372,19.0,581.0215244705356
408,2639.674552472561,1227.5990553846077,20.0,580.6102622781731
409,1089.189325006095,2663.5692271573666,18.0,579.2759646441182
410,2279.4042068785593,1669.278930097247,19.0,578.8061455438944
411,3657.697134847923,2330.831025919198,17.0,577.6900136672949
412,3116.294560284619,390.68073925731915,18.0,577.4323395305324
413,499.3354144228257,1328.0628202818732,19.0,577.1888418923506
414,1229.580650804077,657.0370899403273,25.0,577.1195018244454
415,1867.3702808029907,274.1929125936365,19.0,577.0879810473077
416,1581.6279800323307,3446.570735335832,18.0,576.7753659811368
417,423.768300578152,2418.396008997855,19.0,576.6126803311071
418,2070.6529205277884,2717.917108933761,18.0,576.6099273081625
419,1297.4013898628916,864.235637674962,19.0,576.1251523490081
420,2284.0324160377204,3004.6802428404785,19.0,575.2283673947317
421,559.3087291325743,2453.9164951972084,20.0,574.7840568349367
422,325.3385985759682,1462.9925742366254,19.0,574.327025979893
423,338.75245426934214,1325.826362937796,19.0,573.3935523624853
424,838.8877204014966,1987.6740476249238,18.0,573.1493174380131
425,2645.117207674833,3788.403664501322,17.0,573.0156508555957
426,3702.463887205217,2995.9248525173825,18.0,572.8804449719412
427,3101.254806583127,2181.8029193656294,19.0,572.7372847783397
428,3545.7980688561047,1341.1720170010392,19.0,571.4653911342963
429,1436.6413744451204,1502.8427879304188,18.0,570.6905761270237
430,971.9626916556655,1371.637562749818,18.0,570.0794187818816
431,1902.1791608094882,3486.3899061006327,17.0,569.8015555671947
432,2708.970179510106,586.479250277341,17.0,569.4877211068014
433,2046.8025093005829,3492.8738796415,20.0,569.4247621179518
434,3417.8058817833644,2576.46172054652,20.0,568.7935089744325
435,2736.142497619634,2768.50433129907,17.0,565.5496116937838
436,2522.4798284179524,2131.327959125547,18.0,565.0511439052746
437,1373.7349947291652,3622.2815687743932,19.0,564.7343681601254
438,3998.7700385604526,2136.3271965418053,20.0,564.6091234031067
439,1961.0092045234603,1426.462759712899,16.0,564.126434575124
440,2456.937343513922,638.088138680705,20.0,563.6846093033212
441,3781.757382419362,1109.6358157945,19.0,563.3505468798635
442,2660.7189034400258,3056.68762814723,19.0,563.2292593645041
443,3147.7321398716404,2026.7403597850928,19.0,562.727396589991
444,732.2422934433957,839.1307908513254,19.0,562.6978120101132
445,1619.7611760770715,3193.8195598883585,19.0,560.4423284925591
446,1465.1425381776469,2146.5410961902853,18.0,559.9939291029116
447,1293.2973424340373,3587.316545801272,19.0,559.4500486020651
