centroid_px,centroid_py,gaia_px,gaia_py,gaia_G_mag,match_dist_px
1719.2716876190902,3823.565345814889,1719.4299758526686,3823.1745889376866,6.067547798156738,0.42159945679558974
2540.020960981661,997.6577641622762,2538.970984247713,996.9231937605043,3.0138354301452637,1.281422965687444
3436.8436814206743,3341.5539093531015,3436.655454149742,3341.771050193179,4.087265968322754,0.28736675164681874
2315.9081128633343,3139.309944943334,2315.857264419513,3139.0706841936067,4.356255054473877,0.2446043143509586
872.4394619215735,2245.4284279647177,872.4867985179656,2245.115972715697,4.465786933898926,0.3160206259069545
3837.893340002267,2279.4445414775673,3838.283998105555,2279.6471133176187,4.41447114944458,0.44005579651487087
1803.248757626884,447.35856991408247,1802.8014642667154,447.4888408956731,4.590950012207031,0.4658775361568798
1954.5682719461429,998.3678382459389,1954.6410620114107,998.4743971176069,4.480599403381348,0.12904722675386454
1143.4790477267711,1550.722196750007,1143.7487139674563,1550.6577226584836,4.473714351654053,0.2772666403356958
2270.1559065481088,3934.952456645168,2269.909594794761,3934.826777814844,4.3485846519470215,0.2765224190349854
2358.162593316763,3157.8409985743538,2358.204861573642,3158.337196787241,4.653582572937012,0.49799525300139535
1144.6437497180618,591.7304737263466,1144.8776348138013,591.8803541072455,3.8037893772125244,0.2777883485451027
923.0391580134088,3403.353156698151,923.3764136729694,3402.8393567947096,4.31815767288208,0.6145988290600876
463.26713758227766,1431.7884702096678,463.2662854383293,1431.7777296668473,4.49198579788208,0.010774293915955495
994.113299004757,1340.7191771674682,994.236592810038,1340.6751181034015,4.516587257385254,0.13092961294951824
3621.7097853062214,3038.9385726206347,3621.6798187820305,3039.16485831286,4.460513114929199,0.22826126933395197
2959.98911228966,1347.8924506344254,2960.0948849694973,1347.7975659656984,4.431922912597656,0.1420948984283669
800.9399005698277,2301.0554136024907,801.0137620307023,2300.9067122379006,3.86142897605896,0.16603496991143907
2422.872723734117,555.4671118137483,2423.832515120683,555.6428132405626,3.592578411102295,0.9757409989908448
2390.362844780006,181.45590122521568,2390.041546358582,181.31790868228768,4.4635844230651855,0.34967787678580786
2897.310288458357,2719.4292325299075,2897.306241715187,2719.3712991050375,4.255720615386963,0.058074588655078925
3616.1042533566256,2883.532883398414,3616.0485203231747,2883.732879041672,4.122641086578369,0.20761605992731866
3520.846778432688,1185.2211854271811,3521.035232865742,1185.0971490319398,4.268913745880127,0.22561050658615198
852.2856887946616,1623.3550592733332,852.4259733372344,1623.323362815714,4.390705108642578,0.14382078539088394
3606.296304230992,2059.5579255470793,3606.6505273083594,2059.617753243206,4.573530673980713,0.3592399501216989
3162.220963886013,745.2285949171123,3161.7859561380656,745.107498119421,4.303025245666504,0.4515486409961785
2517.1619503624784,3492.4146215076594,2516.815707956793,3492.5507760478026,5.017347812652588,0.3720508867027295
1351.7171802715725,3680.3583973776576,1351.951916878397,3679.8452663596527,4.769056797027588,0.5642736182228517
3201.509369983801,3330.330801131459,3201.258532708339,3330.52395793544,4.411909580230713,0.31658946553169875
3549.5124740324422,1739.052435044057,3549.727389940906,1738.9975596906343,4.479559421539307,0.22181107304208864
3733.357050813893,1832.2451886840856,3733.8269569418153,1832.344532701892,4.579329013824463,0.48029262219299773
3494.534684428305,1458.696745852916,3494.6100205953926,1458.6116149749032,4.572127342224121,0.11367851363683364
527.7161909140773,2965.3013396556275,527.9597506023213,2964.9974732787355,4.140897750854492,0.389430477419294
