centroid_px,centroid_py,RA_obs,DEC_obs,RA_catalog,DEC_catalog,magV,r_px,r_solar,total_offset_arcsec,radial_deflection_arcsec,einstein_pred_arcsec,residual_arcsec
3187.1559357029723,2309.7481919782263,228.22496201200465,-2.985704586117716,228.2212748882625,-2.985637564803873,4.7522101402282715,1168.8406058360501,97.5662448252043,13.257823377579909,-2.062202647714087,0.017946780704095153,-2.080149428418182
3899.551699693733,2141.129419301241,218.33286048044224,-10.26945078704697,218.33007416298395,-10.263349920652773,4.610157012939453,1853.8923338150298,154.74934085746307,24.079003634588513,-4.010529232644023,0.011315072428081071,-4.021844305072104
1905.5611958401112,107.60836438258208,118.80994126164495,-50.1535878395429,118.80064301601607,-50.14854588428913,5.138290882110596,1945.6126316676034,162.40547890660616,28.098231726939208,-0.2871353641069758,0.010781655962524147,-0.2979170200695
2661.0431865262954,3469.037705344325,228.8407835012426,48.48188743609364,228.8414270455185,48.49531096220591,4.614308834075928,1547.633712658321,129.1851163922872,48.34908208521688,5.571341429102926,0.013554192997611764,5.557787236105314
3651.051049194559,2511.069024168533,223.35402730957392,1.1912841658312117,223.35210531740722,1.1952675826051107,4.772183895111084,1668.5938953107113,139.28198566243293,15.921632797382529,0.9314792863107478,0.012571618588521306,0.9189076677222265
1094.8987826974292,781.9974302392521,89.75968550611972,-28.22904797436747,89.76090638521515,-28.23643071938382,4.920058250427246,1584.665402242524,132.27625035377287,26.85848873297249,2.6207308554502577,0.013237448108159628,2.607493407342098
3596.471532699965,2672.0978697260657,224.36760428163663,6.5748820598373,224.3657955063864,6.581498078395947,4.895794868469238,1669.5095802596618,139.35842032894433,24.680470212673235,-0.5227991441977664,0.01256472336488104,-0.5353638675626474
2875.400767170539,3561.4238414947185,226.27701154383388,43.42142151011505,226.27631134473415,43.43407071073378,4.92366886138916,1724.83151453092,143.97628982831262,45.57390459673257,3.3447891122380353,0.012161724698476496,3.3326273875395587
2710.1790494584257,3912.6138501757896,220.71001210951093,51.61706291311711,220.70567600009798,51.6295529718367,4.891197204589844,1978.7030863191794,165.16762746971474,45.99672178041974,-0.5658401660628705,0.010601351044538462,-0.5764415171074089
3698.946738569438,3093.592553891383,222.4897537796006,16.622359156815104,222.48904866905443,16.62954592430836,4.806654453277588,1954.1977695070088,163.12210327447576,25.986441258603737,3.4219904567932704,0.010734290233210746,3.41125616656006
