,px,py,area (pixels),flux (noise-normed)
0,7877.363638922046,1883.6626689315008,46.0,3204.9654361046496
1,9399.066770411702,4612.066262114875,37.0,1016.3589478307116
2,6966.342490742001,6237.987899344916,39.0,1008.640699796472
3,5279.074879991298,6260.682407040398,38.0,982.5365640018906
4,2673.267156511756,2515.7118449708587,36.0,909.6124764306063
5,2205.405105201687,3645.187520591416,36.0,814.5944905850955
6,8618.322747058965,788.424112955496,32.0,491.1989172366611
7,6097.4727268387105,978.8459734847029,27.0,451.6448136664368
8,8079.570747723827,70.36702555826088,32.0,419.3520458709482
9,1794.951960594239,3720.295682057499,32.0,400.0674021181277
10,8274.662690728599,1782.9844802112532,31.0,397.34552351913106
11,7483.734948756116,4077.691414088903,29.0,386.11950113670343
12,2662.1237556823894,2510.0458109381243,24.0,377.19371142535755
13,810.1023871297465,5805.4031595235865,28.0,335.0026997105391
14,8503.09111240774,3018.2009137345185,25.0,331.87977282217753
15,6686.82496620731,1030.6889220336677,23.0,305.45963344308404
16,6652.636793548966,5433.113743935056,22.0,302.76612277094387
17,156.91816712862112,2795.0745274762003,28.0,267.3729561784872
18,8716.150552486723,1599.0140697202564,25.0,267.1680726977916
19,7939.470511923426,2641.8044146741377,19.0,231.42935802012428
20,1768.6597073695575,194.45998327639958,25.0,229.23678384162028
21,7641.0902411739135,505.2932700424066,23.0,228.37179951872227
22,9058.052073601028,2919.145358280244,22.0,225.8166865598562
23,6969.68124851102,3534.4120268997453,15.0,223.59855481904523
24,5963.898849066506,410.4362276517067,18.0,198.4346992073819
25,6062.660833223914,4276.398147459735,13.0,176.97648531264505
26,7293.409612518379,3215.741454875733,15.0,156.3150139434037
27,2656.658219252307,3867.2213692773466,16.0,154.55705460915271
28,8083.729720762068,6019.097433695496,17.0,151.09511987792703
29,3198.7054145533657,4428.065581222183,16.0,147.68622871546097
30,6892.508249875945,1879.4195291380966,14.0,135.38584731789967
31,4864.98029771263,1106.5015766549025,14.0,133.50090586098844
32,8213.714567724395,5820.628689123896,14.0,132.02093717829325
33,8753.122783020473,167.83411371121585,14.0,127.163850812323
34,8460.464347765761,4089.2774259422517,13.0,114.45006364413098
35,2006.912379326369,1604.1656590053674,13.0,112.67649845336399
36,6791.20674258984,1919.97507300358,11.0,106.72149508577162
37,9274.804839037075,4990.009004019615,10.0,106.07527649380745
38,1136.9147590067698,4000.89469243061,11.0,102.74471773075811
39,9226.526651677015,5158.774024151768,10.0,101.19631782623514
40,2457.8824244240914,3025.8879005952886,8.0,99.96576905325546
41,7440.896606252466,3139.061443900027,9.0,99.25846627319125
42,8935.073771437823,296.52365711138117,8.0,90.33409399568926
43,4203.1467024641715,4119.794574783224,7.0,89.39177245826106
44,547.6259451626155,2988.3001395447914,7.0,73.72903506412507
45,3266.3962439577776,6017.411295211639,8.0,73.52276774240187
46,7798.798944307846,2995.486042515768,8.0,73.41894841775695
47,1060.7736460202318,1855.1541540228936,6.0,68.79137337118942
48,4044.9933364916515,5851.849734411556,6.0,65.64140384504474
49,9208.018297331279,840.4111146853841,6.0,65.47121493059294
50,2412.1498333244654,3876.140295328235,5.0,59.489956904845506
51,7618.176901229731,133.88878454823225,4.0,52.03622619032242
52,1431.9897372883622,4457.391633717798,6.0,49.45148972705941
53,3141.60388382028,4070.034739622955,5.0,47.48215577704094
54,4840.572313364101,5430.774457624259,4.0,44.97647686654235
55,3332.835297879459,641.5569017435212,5.0,44.57048278781183
56,7582.59082505075,5982.132800595026,3.0,41.991079593052646
57,822.0472097245333,3342.223855579154,2.0,40.76818563803958
58,8103.837483037089,3618.458185876716,3.0,40.010319425399324
59,1137.5591687186698,728.9700527839624,2.0,35.50175374521201
60,7117.5479415307145,2695.6016753301474,3.0,32.53666286591093
61,6561.916953253412,4385.386467161272,2.0,30.844697432798373
62,2020.7863350139976,191.40518253737818,2.0,30.73948262012318
63,4327.8951723059245,3791.092181764288,3.0,30.600326414938156
64,5277.246685559178,285.08393115520573,2.0,30.06599545388161
65,7104.358400334878,5053.093011715212,2.0,29.404993097804237
66,3640.127273030169,556.7485685128279,2.0,27.284411254715437
67,8432.944866898933,1123.8426237813512,3.0,23.59580335276032
68,1282.0233349467483,111.45011711265424,2.0,22.785856492902248
69,5817.670949657408,6323.470181629082,2.0,22.402389121711153
70,9565.095214432287,1579.3223211101265,2.0,20.915318064847156
71,758.0584366468461,5829.500253604308,2.0,20.286928180945132
72,9533.176190500928,1225.6708621865096,2.0,20.136962772598793
73,5266.0269289820335,467.57830100432966,2.0,19.927437885368914
74,7493.274264870403,5249.664982166301,2.0,19.506706313956467
75,2003.0993909847941,6013.389756610855,2.0,19.427875696084946
76,8916.870051282316,227.64739291177122,2.0,19.137702448191256
77,672.9902214541023,5647.496195245594,2.0,19.060750355227643
78,1608.888867356888,5993.298006979764,2.0,18.94716432403603
79,9122.057773903009,503.41931671453534,2.0,18.85955114789804
80,8254.124130986249,2707.3583786527397,2.0,18.480718729702794
81,766.967836049561,6045.464364277113,2.0,18.42100805340455
82,7376.949070200196,5815.879171683537,2.0,18.283727012282796
83,1386.2605757492865,4705.497214962477,2.0,18.235784263127336
84,8870.027634410475,685.6592573503813,2.0,18.06664483777203
85,9207.008008663479,4935.3576791328005,2.0,17.80311111170773
86,9252.911676966662,455.51872589803577,2.0,17.73978371777398
87,9445.923746250206,5821.433622485817,2.0,17.57765079593268
88,9400.878565451338,977.4115151591628,2.0,17.557502366548718
89,701.0359621721797,2079.3342551326778,2.0,17.480988752722947
90,8621.838412706584,3881.446929690214,2.0,17.33282493458826
91,2218.1611751827318,5123.371733143937,2.0,17.24999422741317
92,9400.926073469947,2493.466747906782,2.0,17.20439250898115
93,9139.048186227015,4753.615530971274,2.0,17.168243091135707
94,9337.978367456972,1889.5291084657395,2.0,17.13550577232016
95,9307.970186314707,855.4849851019336,2.0,17.097094726051257
96,9558.95316884872,1691.3877650798954,2.0,17.023342708382682
97,1492.0085774390532,4853.35903482492,2.0,17.019254534697932
98,7114.951420985444,4269.427857873895,2.0,16.884404235343485
99,962.0382918298562,5605.686805720313,2.0,16.761032073250192
100,8562.964421265888,2269.468757261903,2.0,16.66058668919751
101,8926.038787180505,4195.495318822594,2.0,16.624552666682384
102,633.0002218968771,3963.493142781323,2.0,16.571913412524687
103,1299.0378405983722,4973.365547114854,2.0,16.56915074275581
104,69.86107194033667,6007.395921370711,2.0,16.54962865519812
105,8108.827790209662,5827.566662601445,2.0,16.53771262136967
106,395.16739210625406,3565.4645113618662,2.0,16.486710421125608
107,8646.311960824589,715.2559822601817,2.0,16.485532133951782
108,7252.122991594997,871.6350138788214,2.0,16.441698882045834
109,8651.920331817833,47.48402851616763,2.0,16.438934599932523
110,9309.008422297818,97.69212960089341,2.0,16.327808271565345
111,6696.1192933095845,4655.163356029894,2.0,16.226499098936966
112,8310.090501932053,3351.516811379666,2.0,16.18217016234615
113,333.9251791261718,1111.5070618064522,2.0,16.123596993292693
114,9074.02076490964,571.8685361909825,2.0,16.07889755348987
115,46.05711485453297,1541.695521582079,2.0,16.057097794344713
116,406.89102969779697,649.4370657408962,2.0,15.976926356061538
117,212.01818387910293,3417.490539128442,2.0,15.932270497485014
118,7125.175843352581,5599.196192876912,2.0,15.919510621774762
119,9553.966614594761,6043.540760730886,2.0,15.913625694947122
