,px,py,area (pixels),flux (noise-normed)
96,478.71266238770846,400.3387916210491,23.0,1678.1997671694955
97,1078.1581739362405,4091.213365998051,17.0,1676.1587657759242
98,7267.950933011706,6095.646342358584,15.0,1674.225193158555
99,3219.1914467120837,1742.0102905015433,12.0,1665.0901277607177
100,6441.97994775357,4482.206935303913,10.0,1661.7205864355724
101,6133.798032409219,1209.3907806757493,13.0,1630.208471926388
102,119.6272558009283,3632.8745953994926,20.0,1626.149156266339
103,2886.012914232164,3373.900805273114,10.0,1626.1405391542005
104,4767.247300566974,3584.4074423119605,12.0,1617.9335641784269
105,3558.342270564941,4468.658692352921,13.0,1617.3325902901731
106,2312.8617437563594,3829.773085653548,12.0,1600.8514867442086
107,2690.9523394568128,2404.20373477807,10.0,1562.8415209827613
108,2631.6369009486903,6296.894882500338,16.0,1556.034779078534
109,4652.754640049271,3331.159878249749,10.0,1545.9173999211878
110,3567.86826516734,1408.750708692773,13.0,1541.0931469724678
111,8387.145566417303,788.3549639488472,18.0,1538.5855955926706
112,1662.303483081297,3996.634124558957,14.0,1533.8692457460297
113,1601.8855736764372,4921.0533851760165,19.0,1517.514525186569
114,8980.567692038348,335.5554140245606,18.0,1513.2455424940106
115,2236.5600244545594,1865.8433156113397,15.0,1501.0242748476758
116,2707.0614475655284,449.0169514322669,18.0,1496.9837669321184
117,9293.879609905527,4967.596206742838,20.0,1494.8343694775585
118,5420.176409823935,454.7569854936585,14.0,1491.6444417696353
119,1852.1408564660153,1832.4631210205462,16.0,1474.0911342400511
120,3960.0437620948287,5010.699645297308,11.0,1438.9907688245887
121,8742.508736092943,3156.238291510672,17.0,1435.5856754738015
122,1501.9936540278256,4516.664307713406,15.0,1431.314963001673
123,6071.851672618652,3253.6954059582818,11.0,1424.8841539423358
124,7433.427690890972,6337.511965701408,15.0,1415.442071570701
125,7122.693223796934,4885.817921247623,13.0,1409.23436876075
126,3981.3779745767342,1265.398565494415,12.0,1392.562732773562
127,6345.611611795859,2127.703293821414,11.0,1383.039536955169
128,7310.476361296138,697.2926020698361,15.0,1375.4343715611503
129,2835.0456812975262,2728.9732484357974,10.0,1372.5688284361643
130,3913.724274136311,3879.135468894821,10.0,1360.863925518538
131,7821.382690541189,4033.80466169237,13.0,1359.0154294091064
132,2148.6468470103605,1570.695005809466,15.0,1342.642580125141
133,8071.43840659232,5370.041877336579,16.0,1340.141238252556
134,9349.365584417972,4305.640545292701,19.0,1316.7088621147705
135,6017.575038123473,5869.374461589185,13.0,1288.168213696024
136,8217.327536108229,3924.6544225133694,13.0,1281.422597563582
137,2342.4775327832126,1111.8575144849535,16.0,1221.2363528039505
138,4101.110593563427,3814.552275382667,10.0,1207.689399759072
139,9123.810107416204,5883.733443864875,18.0,1186.7383817385285
140,5405.568156476379,5980.824862747783,13.0,1179.492579829046
141,7865.639220248159,6205.739326934112,15.0,1176.785898077136
142,4546.369495660564,2943.7467679110505,11.0,1174.0283553787426
143,996.2278715459922,242.81368555030568,20.0,1173.297670317978
144,4169.419326474656,777.122884510538,14.0,1157.537084470211
145,6613.735493946217,361.45941475470426,15.0,1147.5996511900833
146,9295.18048152928,3823.300712017651,17.0,1144.4064563228933
147,98.14616103202111,6381.738732861094,23.0,1124.591043750986
148,9384.795183203118,2351.8582318088943,18.0,1112.8623317892088
149,1964.81341618426,1637.7861659332748,15.0,1060.7853263307857
150,4921.845430724773,407.8210670169002,13.0,1045.2081240877426
151,3694.8761900817617,2649.8112704588393,9.0,1032.1964328078764
152,4530.560361612212,4644.156190656752,11.0,1029.8325854705324
153,5219.925885911102,3566.4603246670817,10.0,1027.6093183840578
154,6901.468700649204,986.6820342561443,14.0,1025.7604171623484
155,8508.056468722409,6119.345699819357,18.0,1021.1992340182967
156,7375.7923922770615,1974.2345477894148,13.0,1018.3233115477534
157,4272.624407254491,5658.30484856461,13.0,1016.404385432932
158,6128.794111360016,4023.540389975231,11.0,1012.0705073071427
159,2766.997599399089,4531.367340779562,11.0,1011.7332556435074
160,7726.095458299482,3965.0321106698843,10.0,1001.7004853288418
161,5859.310078422847,1807.6707617423535,12.0,990.0767435639568
162,4029.6153977188587,485.71013043786087,14.0,988.5850827734005
163,4080.6658659637087,5617.877781443787,11.0,974.1983343501126
164,4262.229154580732,3244.358338668516,10.0,965.9671959999363
165,5249.939256597897,4265.196645506322,9.0,958.2282455151758
166,6660.172117384564,5560.209151729763,11.0,956.9267031061637
167,5017.433371905447,3345.1234177715505,10.0,952.8989490770647
168,2529.3651091321426,5412.956318307048,14.0,950.4393687893216
169,8101.444184602675,5181.666418575271,14.0,949.6574906977409
170,9492.856386505331,3655.6520840568246,19.0,945.774608349132
171,2660.054190763402,979.6286284360563,13.0,936.3850142405845
172,1256.1407386370583,4890.021497514458,17.0,931.8454465303237
173,9484.24614997587,4559.030866976455,17.0,928.3945245865461
174,4902.254754550786,5275.4008617536065,13.0,918.6419708325674
175,6336.725140565972,5903.192545769499,12.0,918.1010183937374
176,6866.462226890296,5829.486437478995,13.0,914.7441662825643
177,6768.951493242994,4200.0245728233585,9.0,912.2470207719768
178,3017.68489268658,5932.537398900233,14.0,908.2517954084715
179,1474.057158198416,2147.2262154397527,17.0,905.2447672144591
180,7988.772708915871,2388.065474258414,13.0,902.3254577750263
181,8502.835501733232,2947.1768624372953,14.0,900.9224550331592
182,5770.506237715432,282.62627445585304,14.0,892.5539437794819
183,8554.768788649657,4199.907951268187,16.0,891.0802019796258
184,6168.436703993781,2495.116570975383,10.0,888.1744229751863
185,2135.822949183193,4452.56068830565,13.0,884.3599134873942
186,454.4719633642818,2372.356856009204,20.0,879.1958057803147
187,5974.688347190606,3253.565267753137,12.0,874.6029492965426
188,9182.746565000654,6329.398939475778,18.0,871.5750942445757
189,9565.45722655511,1040.2056799599961,19.0,870.6111282578943
190,4762.219466958301,5943.157471888757,10.0,870.2497883327338
191,7166.1317422365255,1856.005884412749,11.0,867.9384919125065
192,2639.519254689602,4310.320121220607,13.0,858.9622494703037
193,8107.437826947986,2484.479226239998,13.0,856.6908602753272
194,1696.0645877481616,6028.997320895171,17.0,842.5277989950903
195,680.491687984009,1863.101903207862,18.0,841.1984904268286
196,440.69792129248555,2517.4619826362473,19.0,811.9263270832068
197,4931.781754343279,2650.4823329729343,11.0,811.9088964843511
198,4641.825036191124,737.6954602646165,11.0,798.2352211295886
199,7880.579678275035,5023.123727601108,15.0,795.0094402914914
200,333.25681295263655,2221.894100198449,19.0,787.0647827393
201,9154.462745634508,2522.09199272091,17.0,785.6859324034842
202,1754.6106866865948,1550.3776035198864,15.0,784.9363907078135
203,6933.842577910061,2025.8808390884544,11.0,784.9073108257271
204,7302.40242241388,6371.555991877032,15.0,776.4144075631509
205,5134.053544743463,4880.796786108633,10.0,771.9526137286296
206,405.92802511987486,2400.5650444054763,19.0,766.9620869680454
207,472.13607412668136,4696.339742855759,20.0,764.7473401152271
208,6796.724143024392,5383.696154967503,13.0,762.5716090507735
209,8753.885823837267,2927.1037174377916,15.0,758.8899411782375
210,5456.103190047575,2716.112872577664,9.0,758.260794006427
211,2193.0432611342926,1822.5884076141008,12.0,753.0642351953918
212,146.13694733218426,1962.4612585294174,22.0,748.6630043906139
213,991.1143550598783,3324.230323856714,16.0,745.6535837358284
214,9325.36471790785,4564.851363437917,17.0,745.2071857032189
215,1778.6307586841076,1213.4153416631502,15.0,743.2593572964968
216,1378.733449455011,3523.7753860622543,13.0,741.7176755169614
217,8780.599003176234,2096.5344531381793,16.0,741.0392722776545
218,2112.3226317873327,4761.391167687284,13.0,738.8048214547925
219,766.0108818775943,6086.172492526368,20.0,733.1079010771817
220,2648.0909139024525,2615.0466533137183,9.0,732.0553818706142
221,4532.830144285391,521.9874474139993,12.0,726.4891592752235
222,9543.051235352435,3738.4015307486575,14.0,724.374204768625
223,3143.182171788272,1240.7658541856633,13.0,722.1716651416092
224,5160.94811684585,3531.3239737943136,10.0,720.7258525212787
225,8916.876889482302,4131.791170647668,16.0,719.5170065213445
226,6520.011689527528,5127.638938192881,11.0,717.1406000347218
227,4153.148945226179,5931.789523096487,13.0,705.4707742287542
228,2068.2884957861365,4546.114311244636,14.0,705.0856090333807
229,6735.670238241168,797.3484203542141,14.0,702.3006263255072
230,2320.440576904173,2516.6983498870713,12.0,701.1473979468627
231,7057.668711526776,437.94473987958236,15.0,698.2788532715066
232,1476.9581937499445,4060.213860274688,14.0,697.7508749700203
233,2499.9459444212107,2942.814079950419,10.0,697.0027658256415
234,3464.9557167360535,3716.8314627279055,9.0,692.0362829172727
235,3153.9947087601067,1659.760661766931,10.0,690.395071427468
236,5239.704665800406,5228.05095107949,10.0,689.2724657545149
237,119.74192680571218,6044.198323137204,20.0,688.4389399929726
238,8607.953309842154,3812.0265890598685,13.0,686.4693713829956
239,5819.036149524524,4223.001406748036,9.0,682.8255361654756
240,4815.83843203574,15.349691547459384,15.0,679.7420811981361
241,5797.551534696749,3553.9391594520193,9.0,677.0277129522543
242,7100.11383513606,484.44247490078317,16.0,671.2029748613407
243,145.95496443187739,252.15661917964212,22.0,670.1349093740699
244,8953.95466950192,509.9091051997076,18.0,669.068478293315
245,2896.8400105532273,672.251047181805,14.0,668.7284408520402
246,4457.2325871157045,5927.799389573417,13.0,667.8074631616513
247,4931.34456935919,4695.325459841121,10.0,667.1147576340034
248,9277.11663796025,2704.1446115374806,16.0,666.8809094276083
249,1699.1616617044524,6343.553132157497,16.0,666.5728744463365
250,5444.578178528807,5475.819538133876,13.0,665.0275540171885
251,5367.330819294317,5538.2435945578845,11.0,659.8801570185349
252,6226.917629044432,1484.7654280414072,11.0,659.8343656312938
253,9121.21001760207,157.58374949128677,18.0,658.9812155884376
254,7827.305604486152,540.0140172408226,17.0,658.6216118557721
255,917.4334817308023,3492.689395707037,16.0,654.5123683852935
256,3058.369075742892,1808.8302610856706,12.0,653.2715334045787
257,7203.900349801108,4058.0581375500024,10.0,652.4618926936944
258,4487.28250177505,2536.5902683930863,12.0,652.1923405017152
259,5696.324435053417,3114.8102344935596,10.0,647.6766158802161
260,5043.365512126029,3477.969914078916,10.0,639.9969878757621
261,1523.873627348063,6320.9975115704965,17.0,639.0387556381023
262,8066.110909566725,5250.326738199102,14.0,637.8507660349975
263,4627.348208988032,5045.319138970021,11.0,637.2185874101261
264,5667.008790526878,1556.8151240880875,10.0,629.4094856452036
265,5373.7193750228225,3927.3428269941073,10.0,626.2331829661177
266,351.9055773569749,989.3300805321715,21.0,623.9915505940501
267,2297.805476069907,1740.0378735544439,12.0,622.7748526206337
268,8358.690158704992,262.6754793326624,16.0,620.9490343259836
269,5907.564284983148,662.5224342712062,12.0,618.820145328149
270,5860.811849752441,3762.995401039344,9.0,616.8841133165091
271,982.614297407904,552.9583403441994,19.0,616.8094635295123
272,1065.2077245969367,1033.9011755152198,17.0,613.9825621064434
273,5103.4419022336915,2078.849085355117,9.0,613.2804435404549
274,1352.4937651366124,6090.962395433626,18.0,611.7886805631173
275,3088.1766139674974,4212.627578808544,11.0,607.447898187809
276,2938.3490252135252,6178.028974788205,14.0,607.191163052803
277,8202.269465350553,4245.227651518641,12.0,603.1566175080452
278,4386.5698936862755,4105.568689269365,12.0,598.8707636902304
279,1818.7547773064086,4021.548937019068,14.0,598.8632554859148
280,3936.809004940452,3154.4294038904004,9.0,597.3801925005588
281,927.7643758646316,3082.0795862116174,16.0,597.1352413351907
282,6328.1327399425945,5173.1072793435305,10.0,593.3382500998194
283,1843.0471583547164,4495.287304633906,12.0,591.6424814894115
284,4653.6443887457335,2249.3624335871223,10.0,588.4980773468035
285,6209.91491003872,6048.15914493761,11.0,588.4268095141672
286,5855.391157620931,4844.303406032159,12.0,586.922624300038
287,3808.3095844160002,2615.973978377241,10.0,584.9658020501914
288,3345.197504245542,1872.5572319526625,11.0,584.139767072894
289,7044.562866242228,2823.0408921946014,11.0,582.9407981928741
290,599.2620777411336,3644.3474378870537,17.0,582.2057789514607
291,3123.8408819099977,82.73594739246995,16.0,581.2042909020067
292,3268.2537304640687,3133.57378308178,11.0,578.2719393709773
293,8957.182529483218,1630.2332813543799,15.0,573.176601671421
294,5965.692690236499,706.7768415748272,11.0,572.9207070903419
295,6472.933572218954,3846.507861480642,9.0,568.1423054162785
296,1049.269440274959,2444.2753025696516,16.0,567.7015898396619
297,9210.673993717144,283.42416254786474,19.0,566.7965521106386
298,9213.644366442235,3004.513394493826,16.0,562.5577517633382
299,3930.0954906582824,5538.377009254724,11.0,560.3457657743621
300,4370.84127135603,971.8880668385002,10.0,559.6507369809707
301,8327.676844987944,5004.656384631453,13.0,559.3032825427813
302,5005.419934160904,71.34548029100814,14.0,555.2791231344672
303,970.2818075667803,1742.312142639115,17.0,555.0872949961923
304,4981.851670824386,5151.3350810811235,10.0,552.4565177840996
305,6834.394294317802,4156.344913102309,11.0,551.0475836962243
306,6790.738428532423,3352.9035697084237,10.0,548.0601313555514
307,3692.552338515149,4565.55234165602,12.0,543.5332127411561
308,5002.841249654503,2416.73815651208,10.0,540.5368528139785
309,714.5223580196566,943.8262782341728,17.0,540.0494185285063
310,4645.675371757607,2116.4175962835334,11.0,539.9143089300013
311,3578.921605195803,3196.3186277939317,10.0,537.7701530536968
312,5888.401928608804,1443.9915579392746,10.0,537.0129381976392
313,234.7569873692217,5483.211337780934,18.0,536.8625061143325
314,5510.195445131941,2395.0871726637038,10.0,533.6215419586617
315,2515.9012916765655,5606.380704142923,13.0,532.3166876217741
316,571.7599459246613,5514.2521902166545,17.0,532.2432055795955
317,627.8839099958107,2453.9661914078865,17.0,531.5583572568445
318,6815.919734431027,3872.6890599615117,11.0,527.9927400460349
319,586.4604696445381,3775.181417183904,17.0,526.9109682171584
320,8514.09825075003,3774.7357662443974,13.0,525.2717459047071
