px,py,gaia_px,gaia_py,magV,ID,match_dist_px,LON(obs),LAT(obs),LON(catalog),LAT(catalog),r_solar
1840.9931806480456,3603.283315468508,1840.7342797028125,3603.08545382785,7.319621086120605,gaia_full_2543,0.3258510829913865,-5.31257048022183,34.97148415956012,-5.319041230086522,34.96692717206915,131.21596597948806
3595.9503652833723,1793.365289850583,3596.099885154468,1793.184924441318,7.744140148162842,gaia_full_3600,0.2342816098456743,34.95876114865435,-5.360049834578106,34.96228746355632,-5.363793939876967,131.22402315431518
3014.4016305190744,839.6141123136824,3014.0765777460037,839.7229484638581,6.954469203948975,gaia_full_1298,0.3427894585105673,23.497288101891993,-26.455532957510613,23.48909284574512,-26.45363290191342,131.2450164862767
2443.458138480282,3560.7124544077915,2443.127955895614,3560.653584114284,6.620462894439697,gaia_full_1258,0.3353896997160639,10.136137722030737,33.898592993559205,10.127599607875053,33.89754237375971,131.24918366331474
3242.621585959906,1062.388615785317,3242.666596900218,1062.2241505538884,7.776772499084473,gaia_full_2989,0.1705133340726881,28.257878838346915,-21.300075697244353,28.25941670577797,-21.303552971158577,131.29239887184082
2594.676330705931,3507.2721871012827,2594.346514670796,3507.3215800857542,3.7358906269073486,gaia_full_22,0.3334940538408887,13.85923760180316,32.56554599059008,13.851033592085919,32.566993063623805,131.29366557607148
1943.0899538454953,3616.810981501125,1943.060265294754,3616.5537409202734,7.334198474884033,gaia_full_2301,0.2589481154245125,-2.6871823066609473,35.30918599071398,-2.687814933277227,35.303394048740785,131.35098444738935
1815.250149072968,3601.13243768311,1815.257560910564,3600.7734739540683,6.680725574493408,gaia_full_1698,0.3590402402293556,-5.973596742767259,34.91128438899255,-5.972993832534347,34.90322901205314,131.3697429256583
3494.534684428305,1458.696745852916,3494.6100205953926,1458.6116149749032,4.572127342224121,gaia_full_90,0.1136785136368336,33.12292901546177,-12.52112736537615,33.12481219344921,-12.522861839269925,131.37829174578349
3603.737258332323,2265.1318602165225,3604.119786749222,2265.2124389982914,5.372503280639648,gaia_full_284,0.3909231763486134,35.10627824064268,4.607109325130093,35.11496080350213,4.608665476072232,131.39007779346488
3565.190702188042,2441.109231654334,3565.3899363560195,2441.2559225440436,6.8309783935546875,gaia_full_2317,0.2474115413909863,34.41538438798526,8.346775057614451,34.42008815837672,8.349744131325188,131.39847998223127
2632.8064791321867,601.5151806210042,2632.3986201020184,601.4288535428191,7.374969482421875,gaia_full_2607,0.416894894329278,14.783390406212904,-32.195502856461324,14.773347944495166,-32.19787434474645,131.4243612792371
2602.1076828034043,3505.9740283854194,2601.4653251086484,3506.0604087859783,5.956424713134766,gaia_full_2658,0.6481396312623061,14.043589886881897,32.528775262693905,14.02759550633251,32.5313827542839,131.43008841420547
2866.3707932792836,729.0239214069985,2866.0383810186595,728.9036222988152,6.816188335418701,gaia_full_1218,0.3535106595888166,20.2322406253299,-29.08583851215073,20.224435716204056,-29.088938856967825,131.43688791873
3056.9922224761804,872.4695567240377,3056.6608174191297,872.3099897600259,7.2477126121521,gaia_full_2559,0.3678191510004731,24.421090169179593,-25.677932332364414,24.413619277566216,-25.681888730051,131.45730831393016
2725.4713795772577,3447.97672140896,2725.2393101581692,3448.254425248815,7.911359786987305,gaia_full_3434,0.3619055649561289,16.98609219736368,31.100038898255875,16.981076500240444,31.106467944907607,131.47746598031475
481.2294063945065,2211.3386243011996,481.1319359532754,2210.9552013129096,7.124820709228516,gaia_full_860,0.395618092183658,-35.27524372728619,3.46863683332441,-35.27722727297249,3.460517799114998,131.5030394368854
600.6854087171106,2643.236200707619,600.8705940843433,2642.953776524736,7.2610087394714355,gaia_full_2316,0.3377233176940274,-33.110379012102236,12.690769206969,-33.10560076752179,12.684954354350692,131.52558800211318
3476.003341187674,2679.9943430528547,3476.0063647006,2680.106160867011,7.902736186981201,gaia_full_2773,0.1118586840309604,32.788031077610306,13.489146955610662,32.78832973916874,13.491520380115514,131.5364087743929
3375.194924768872,2859.80587978352,3375.2700870517792,2859.818276640429,6.8608551025390625,gaia_full_2643,0.0761777581254244,30.881553145431585,17.43745493092584,30.883325613295035,17.437625106378057,131.57589639628452
2461.5423744282625,534.4226192739673,2461.311817716914,534.3119051074427,7.912692546844482,gaia_full_2812,0.2557616543132872,10.595489333928919,-33.858339419778915,10.589822392171246,-33.86100730115799,131.6209511161344
3454.2013338323804,1367.2472897365742,3454.395205484164,1367.2369256757572,7.2588324546813965,gaia_full_1931,0.1941484770010989,32.387557942988266,-14.506795407181748,32.39202975979836,-14.506802596190843,131.67211462438604
2467.0788124129895,3558.579252979552,2467.724212548889,3558.571952209065,7.809627532958984,gaia_full_2933,0.6454414277602117,10.73477645498878,33.83135364776739,10.751225227568721,33.830640872866454,131.69355102702625
2843.169350715732,3383.5610947374216,2842.8967040151074,3383.4865908769416,7.025651454925537,gaia_full_2754,0.2826429701724492,19.71738344929549,29.52611749263458,19.710437195514096,29.524850336017817,131.6996655760867
3468.6199978780987,1394.533465130935,3468.6984046951766,1394.4991745614534,7.421470165252685,gaia_full_3200,0.0855772874052841,32.659499688346536,-13.910828772348786,32.661368486734915,-13.911474387485958,131.70363616211273
2430.200719509668,524.0801327528095,2430.0934016756955,523.8159704712596,6.910580635070801,gaia_full_1069,0.2851294942341478,9.81442235632159,-34.115045580518135,9.8121599556048,-34.12103861870451,131.71563500636657
767.5425935553835,1159.8746182980497,767.5430667806008,1159.7517111984002,7.435522556304932,gaia_full_1887,0.1229080106678826,-29.945314041371844,-19.091096921346416,-29.94563832314103,-19.093730953637483,131.7568017021504
2069.49323063242,3625.592547629796,2069.4277487247828,3625.288896784237,6.273211479187012,gaia_full_799,0.3106311578656811,0.5827268830758556,35.51778637216996,0.5809957192098976,35.5109575446868,131.75961402391943
1485.5702028415174,586.6367706660766,1485.7092701177507,586.657833751965,7.00197172164917,gaia_full_1157,0.1406533359224576,-14.206510436696504,-32.55285362894351,-14.202949478294274,-32.55253603896874,131.760957068134
1445.4777728404422,603.7445438033144,1445.78561173859,604.1878253374355,7.887230396270752,gaia_full_1679,0.5396881559804481,-15.172938879866463,-32.12828477951365,-15.164048595493142,-32.11879889921754,131.77005682924803
3170.41471460228,974.5363815392031,3170.1497528809514,974.3676777333936,7.712594032287598,gaia_full_3058,0.3141109483352462,26.814360194372544,-23.29874602020664,26.80858589552589,-23.302779243930576,131.77810890126247
2944.3162548287096,777.0590175254206,2944.017032803413,776.951722312004,7.967875003814697,gaia_full_3659,0.3178774657707306,21.992121551455917,-27.923028307797676,21.985160981847958,-27.925805594314284,131.85527630248427
3599.154455360008,2323.8746786819925,3599.3964471701556,2324.0306728024443,7.343179225921631,gaia_full_2682,0.2879135318009999,35.05174056200108,5.849372833373189,35.05734754286179,5.85255013627292,131.85903600667666
1504.936763136177,3517.377411616513,1505.2343494719048,3516.888864553527,7.028589248657227,gaia_full_2412,0.5720453303403786,-13.741885265094073,32.796248252767505,-13.73318114760086,32.785694374482745,131.8711465735366
2950.484960041851,780.3008638446121,2950.05299102117,780.3783712454085,7.434225082397461,gaia_full_2637,0.4388674424088684,22.13233645711594,-27.843236782937094,22.121564850886426,-27.84216428744037,131.9258104685237
2365.010345103781,503.688019126986,2364.8112964721104,503.5575773537839,7.131308555603027,gaia_full_1406,0.2379819614301311,8.178021463176416,-34.61883488201046,8.173110648153834,-34.6218899006852,131.97406582741664
3388.749144621027,2848.0518562220764,3388.685485860603,2848.0905960302475,5.501710891723633,gaia_full_428,0.0745198665850857,31.16554202330763,17.16935041312859,31.164166802399578,17.17025730001636,132.00263927016314
1321.0545842847785,664.4624497618057,1321.265094297864,664.5128897900338,5.364673614501953,gaia_full_212,0.2164686167944294,-18.11555204606492,-30.632476841839935,-18.11017394499905,-30.63163719676291,132.01580576426375
524.7488531662458,2455.78737417953,524.7875932748839,2455.5278755450254,7.977884769439697,gaia_full_2609,0.2623744220139145,-34.52697826564965,8.654432926039966,-34.525746784325584,8.648972844881841,132.0448024445699
2709.045213121114,628.9086968414048,2708.6786653424806,628.8651864570154,7.230411052703857,gaia_full_1954,0.3691211556804447,16.623294290831538,-31.49892037909164,16.614244987106492,-31.500332654615406,132.12150407968343
2907.3120894042327,745.589017618653,2906.8846913138955,745.6016575623933,5.002562999725342,gaia_full_255,0.4275849574080408,21.185987674003364,-28.665059299370547,21.17547502546084,-28.665389500239637,132.21528810946037
921.9005374290912,3125.784720688671,922.2311762154116,3125.380932551604,6.150444984436035,gaia_full_588,0.5218877912495385,-26.873847696896473,23.432867558544814,-26.864743005423936,23.42462986787106,132.2320678044277
1900.9027311320897,470.4895261607051,1900.739781526161,470.50767127045833,5.592816352844238,gaia_full_460,0.1639567597881791,-3.7829056545884425,-35.448501962457556,-3.7871103892950084,-35.44804277647657,132.25695422326734
2985.182923720388,801.5610240707222,2984.790143372114,801.4650377665873,6.218548774719238,gaia_full_578,0.4043386854749237,22.909420393698227,-27.328273574518406,22.900184047849457,-27.330944165565462,132.2826036075932
3212.0375852364314,3084.0394115108325,3211.9164793540513,3084.0993980109815,6.283045291900635,gaia_full_933,0.1351481222481459,27.69255056632424,22.473371631519743,27.68986878981652,22.47484122548512,132.30592755421475
1632.1001567577484,3568.73121794356,1632.2108091947453,3568.1560812784373,4.710875034332275,gaia_full_621,0.5856843393685414,-10.622559108055881,34.06259111976341,-10.618598402885901,34.04983308690463,132.32144967619953
1046.693591847938,3243.623083250227,1047.1938134533552,3243.146685667708,7.547660827636719,gaia_full_3160,0.6907794953211214,-24.25766947943976,26.17278343249198,-24.244085994557437,26.163161823825188,132.3287812927769
3161.065509635758,3138.004017654741,3160.8319021718016,3138.0609597960015,5.817997455596924,gaia_full_769,0.2404471972545283,26.64940355859694,23.71325240083515,26.644022187819346,23.714828870200964,132.32931612254515
1019.2443336101612,3220.0471056111473,1019.6787524173806,3219.577074664897,6.509275913238525,gaia_full_726,0.6400381164423217,-24.843575058999704,25.619436990245866,-24.831635985517124,25.609873180363678,132.33861014227458
3619.840546595736,2236.5097816978737,3620.24935348832,2236.589075293986,4.965533256530762,gaia_full_204,0.4164259235544209,35.449551183205365,3.9974362105903207,35.458813536668714,3.9989723799684986,132.3824646008531
3539.4505641099704,1536.781002997542,3539.5605048442776,1536.6639135676369,5.9962639808654785,gaia_full_616,0.1606141328012359,34.005502842599405,-10.824123615078738,34.00820139472827,-10.82650819464754,132.4059487579512
3314.841045215697,2962.403065290622,3314.8319499481513,2962.5403330464974,5.592933177947998,gaia_full_302,0.1375687489756943,29.752565145143656,19.712851987129145,29.752738274787344,19.715806856888957,132.41465063830736
3486.977771456943,1413.1310573152286,3487.120393860459,1413.1004647486548,6.661506175994873,gaia_full_689,0.1458665661292387,33.0409899030477,-13.496310112584547,33.04431718222398,-13.496810714595833,132.42256669804394
2123.4950068749167,3631.99300513584,2123.41909198845,3631.736808447049,7.756254196166992,gaia_full_3740,0.2672074350289941,1.9841840057225286,35.65599394966413,1.982114429605477,35.65024351898984,132.46298307168706
2142.4763848467665,463.543703069383,2142.2428537960955,463.402376983715,7.751101970672607,gaia_full_3126,0.2729648587598028,2.4757369613598508,-35.61788999188589,2.4697510865022627,-35.621116879814615,132.46791826000145
740.8571895511254,2911.3852851697775,740.9802790386634,2911.3489228832013,7.356722831726074,gaia_full_1516,0.1283481118965488,-30.504891594170992,18.568733623864816,-30.501931051689574,18.568119066908434,132.47722759538593
2311.7243540045465,3608.4215014561023,2311.3652651941065,3608.2299194473153,7.177117347717285,gaia_full_2766,0.4069993118840116,6.832523455974585,35.05755446956864,6.823009970685805,35.05345778982164,132.48530623099697
465.65826344297056,2181.794556843074,465.565187180084,2181.6079844449205,7.1284332275390625,gaia_full_1102,0.20850048073264,-35.61097901755737,2.841475768846235,-35.612989504495246,2.8375212955950313,132.5392213301905
1233.947354635818,3384.955569708968,1234.2427998796131,3384.4028328413037,7.2147626876831055,gaia_full_1838,0.6267423210192247,-20.137841164339918,29.53351753988925,-20.12885595613877,29.521784618878673,132.55843412869967
3565.507863751254,2488.9794377915528,3565.751691848275,2489.030907128168,7.7537946701049805,gaia_full_3742,0.2492011908251871,34.4892571682655,9.359019594728434,34.494863554485384,9.359923368312494,132.59981201459794
3594.627812688426,1708.3760861697644,3594.924881552782,1708.432835700142,7.652182102203369,gaia_full_3422,0.3024407700162793,35.0133918084382,-7.15556297752642,35.02004246564944,-7.154190274179144,132.6040694345082
2689.014969369095,612.725035416137,2688.786063335161,612.6563898655934,6.636621952056885,gaia_full_1659,0.2389773712735496,16.1660353567082,-31.88161897605754,16.160479906061234,-31.88341580512751,132.61068612726336
3634.6244171533335,2095.3212811553294,3634.901015915075,2095.3580534139337,7.925493240356445,gaia_full_3484,0.2790323888004395,35.72551614839624,1.0181415253932646,35.73174624504321,1.0188926878119502,132.61496821840308
2550.32082454584,552.9225964268333,2550.5684018948145,552.3311517160673,1.7732802629470823,gaia_full_14,0.6411718877323528,12.81616760014704,-33.36370854409921,12.82382310374144,-33.37663587545155,132.64892357075166
2108.9196640074783,459.19295370942575,2108.893565859975,459.2169199339421,7.114041805267334,gaia_full_1968,0.0354329397691236,1.6070335501555824,-35.72148849504499,1.606348596199655,-35.72095285541445,132.65497080695724
675.4437188335226,2814.7677392376554,675.6972759380717,2814.536782992945,7.470600605010986,gaia_full_3297,0.3429752064480016,-31.771537893633617,16.422468019585757,-31.765119067968076,16.41785571037969,132.65507180087943
2089.430383011658,3636.328108494613,2089.287064134005,3636.105071180703,7.153450012207031,gaia_full_3165,0.2651149639078158,1.101564069031679,35.75792169968083,1.0977946550753217,35.75291695773457,132.70213860906782
3503.636180923497,2653.1035260166273,3503.696870820968,2653.3354062378585,7.361316680908203,gaia_full_2243,0.2396908439079229,33.36558193547825,12.889911468234427,33.367430293489846,12.89476930178245,132.7116933931066
1063.288484020668,3263.29552930514,1063.779495762807,3262.6509972948024,6.021796703338623,gaia_full_1381,0.8102555419546799,-23.919819345414094,26.625629236147837,-23.905876477733838,26.612326968652205,132.71409925950132
978.4117817261098,3190.141987625387,978.7743159439824,3189.7113875925443,6.473059177398682,gaia_full_1171,0.5628920388607597,-25.728080318615476,24.9095514471619,-25.71802871120337,24.90076310185379,132.80523268992934
2198.2416194876864,464.4394279047873,2197.9966840724837,464.42213521679537,6.699278354644775,gaia_full_1160,0.245545097036166,3.920742856947654,-35.582853526229016,3.9144082674587874,-35.58332234705839,132.80680884628055
567.5732661894466,2605.1940983486707,567.6908009963545,2604.7491736996735,6.654280662536621,gaia_full_1194,0.460187325031984,-33.793802769087165,11.852031838491317,-33.790302662307965,11.84271556782057,132.8347376540963
886.12342787698,996.2491849359268,886.216405814313,996.2977745678288,7.750733375549316,gaia_full_1932,0.1049087658828896,-27.635990567626884,-22.775078098481682,-27.63363925052399,-22.7741674310157,132.84749455155213
745.1258480336271,1169.3096377152258,745.1088125947035,1169.2878686265904,6.7569499015808105,gaia_full_1232,0.0276423479345866,-30.441683964230986,-18.859039050092196,-30.44214011272629,-18.85948183657865,132.85387783457276
1707.9283551263768,3597.323167887268,1707.9394179553296,3597.0267140754413,7.507170677185059,gaia_full_2400,0.2966601569659025,-8.73063186290189,34.76141286933103,-8.729853336924053,34.75478166973745,132.94197067422175
499.6992535633136,2407.9250324160416,499.6844368626364,2407.6853495687697,7.376457214355469,gaia_full_2113,0.2401403795602917,-35.032263891520046,7.6265770013149465,-35.03230760786857,7.621507975824345,133.00638998943685
2874.6557519855755,3381.051223113808,2874.3774537336003,3381.102113089512,6.183263778686523,gaia_full_729,0.2829128959231013,20.4855672426644,29.42730270754122,20.478871237122316,29.428812573982828,133.01100591486696
