px,py,gaia_px,gaia_py,magV,ID,match_dist_px,LON(obs),LAT(obs),LON(catalog),LAT(catalog),r_solar
3204.0289479458584,2217.8063254788717,3204.038024515673,2218.093890630597,2.83687424659729,gaia_top20_rank11,0.2877083603344242,26.070674579830687,3.7120406819448477,26.071005735644274,3.718287375940865,97.6994787319477
1075.5799465696075,2968.556163875046,1075.0999543865614,2967.431811448798,2.503657579421997,gaia_top20_rank4,1.2225223409800925,-22.83169819032185,20.209056149221,-22.840447642586142,20.183953843459157,113.08054938478999
2550.321230123917,552.921996828509,2550.5684018948145,552.3311517160673,1.7732802629470823,gaia_top20_rank1,0.6404622012460444,12.816179286665534,-33.36372149496224,12.82382310374144,-33.37663587545155,132.64892357075166
3252.000216139385,3449.6282476690926,3252.53413477558,3450.706087195358,2.223691940307617,gaia_top20_rank3,1.2028329703065095,30.057263564278696,30.24263519955819,30.075515586901407,30.2644649423318,158.2902296194857
1416.162174850343,243.51680834402205,1415.791292447782,242.6415240534625,2.089977502822876,gaia_top20_rank2,0.9506189277674469,-17.10702669375712,-40.062429351669564,-17.120534139890093,-40.081146073846845,161.69408952457252
